"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"FDR"
"Transcript_201360.0"	3.10609290027018	0.724915332633304	5.48727046790706	7.48014121328721	2.90306550618058	0.0117410595912533	0.988258940408747
"Transcript_201368.0"	3.88302293758187	0.567763364694671	7.19828251046907	12.4761848032341	3.64110492276134	4.79610240411432e-10	0.99999999952039
"Transcript_201388.0"	0.91547480156809	1.74673785917933	0.0842117439568538	0.0536288003725641	-4.22084820782678	0.00324553140459416	0.996754468595406
"Transcript_201402.0"	3.3218809428097	5.52483889133264	1.11892299428676	0.203966730821129	-2.2935942426592	0.011456918518716	0.988543081481284
"Transcript_20142.0"	4.1280496675507	7.33337196522678	0.922727369874621	0.127016222832152	-2.9769153214743	0.00513325814932353	0.994866741850676
"Transcript_20143.0"	0.940054364146262	0.315757183612349	1.56435154468018	4.8328989317198	2.27288882463709	0.0106800138835637	0.989319986116436
"Transcript_201436.0"	1.22235735128957	2.25069595417251	0.19401874840663	0.0902459917398791	-3.46999333340279	0.000881992924531061	0.999118007075469
"Transcript_201447.0"	1.78928339868907	0.307342523025537	3.27122427435261	10.339693032845	3.37012145011797	3.99963076247456e-05	0.999960003692375
"Transcript_20147.0"	2.54934918247085	1.00957627427194	4.08912209066976	4.02041729893808	2.00734525360902	0.00151550157422242	0.998484498425778
"Transcript_201491.0"	2.81306004050545	4.90262508017858	0.723495000832309	0.149308157830283	-2.74363510195499	0.0160203044304447	0.983979695569555
"Transcript_201509.0"	0.585036722673975	0.0995683072088788	1.07050513813907	9.86147514426063	3.30180347055122	0.0143944973901768	0.985605502609823
"Transcript_201571.0"	2.49818176897836	4.50824027859471	0.488123259362013	0.11024718223196	-3.18118631195651	5.52928208974457e-06	0.99999447071791
"Transcript_20167.0"	0.747537663747852	0.212778424006328	1.28229690348938	5.80081715387604	2.53625614520665	0.00700980442581201	0.992990195574188
"Transcript_20178.0"	2.05529884803987	0.199136614417758	3.91146108166199	18.7507151369905	4.22887371475801	1.0965741697011e-05	0.999989034258303
"Transcript_201794.0"	9.88027291972483	3.05511097072435	16.7054348687253	5.45345177658448	2.44716967660884	1.85957642950818e-07	0.999999814042357
"Transcript_20184.0"	3.59399904366474	1.13552672938934	6.05247135794013	5.29230021648811	2.40389490374689	1.44990701667069e-08	0.99999998550093
"Transcript_20185.0"	14.7988646948929	23.0780621106312	6.51966727915456	0.282815736022639	-1.82206570016357	0.00132393309028755	0.998676066909712
"Transcript_201851.0"	3.22593710319384	2.34056266406961	4.11131154231807	1.75332979006086	0.810097383283045	2.28956108795364e-05	0.99997710438912
"Transcript_201911.0"	7.16141015996953	0	14.3228203199391	1433.28203199391	10.4851068064213	0	1
"Transcript_201945.0"	2.0439624844525	0.992434084501674	3.09549088440333	3.09795021180582	1.63131395827918	0.0221599481923901	0.97784005180761
"Transcript_201965.0"	3.18462444170683	5.81799025585622	0.551258627557442	0.0963039749411839	-3.37626084331986	9.304073720795e-06	0.999990695926279
"Transcript_20197.0"	6.4409484001143	12.3749521236042	0.506944676624347	0.0417397396021509	-4.58243458965689	2.70819643910514e-06	0.999997291803561
"Transcript_20204.0"	8.46797066219384	4.79106362547238	12.1448776989153	2.53170519016385	1.34010941683128	0.00110045103216105	0.998899548967839
"Transcript_202119.0"	1.05077292848804	0.106389212003164	1.99515664497293	17.2280283581473	4.10668569832581	0.000137708351713783	0.999862291648286
"Transcript_20212.0"	29.5452781844123	54.3370135610444	4.75354280778019	0.087650498079892	-3.51209390055433	2.51199212542019e-08	0.999999974880079
"Transcript_202148.0"	2.14541238286891	1.07130632207665	3.21951844366117	2.98668229134077	1.57854377896604	0.0271397257322883	0.972860274267712
"Transcript_202225.0"	0.719202715135433	1.30752205005966	0.130883380211202	0.10693056727576	-3.22525377266691	0.0044836795958717	0.995516320404128
"Transcript_202236.0"	3.96120173685412	7.30179629061628	0.620607183091971	0.0862451794371339	-3.53541236831826	0.000181957874319294	0.999818042125681
"Transcript_202237.0"	4.67340994926818	2.40001603611411	6.94680386242225	2.88662139926643	1.52938190036275	0.0159525928092211	0.984047407190779
"Transcript_202254.0"	4.02177435446513	0.89626057462959	7.14728813430066	7.89760509798853	2.98141523087534	0.0122033855874536	0.987796614412546
"Transcript_202306.0"	0.766213314902208	1.43625436204271	0.0961722677617033	0.0734118911224882	-3.76784242270106	0.00545163846195162	0.994548361538048
"Transcript_202331.0"	0.949780421009176	0.121338147579758	1.7782226944386	13.6154097449308	3.76716849468256	0.00527104662596356	0.994728953374036
"Transcript_202373.0"	2.57882018240106	0	5.15764036480211	516.764036480211	9.01336186081851	1.55431223447522e-15	0.999999999999998
"Transcript_20259.0"	5.5146132669001	9.66986243009042	1.35936410370978	0.14146524432548	-2.8214804446449	0.0170841809914269	0.982915819008573
"Transcript_202627.0"	1.3092211958325	2.01128337640421	0.607159015260794	0.30533027801312	-1.71155743369691	0.0370628947279007	0.962937105272099
"Transcript_202741.0"	2.26041503287638	0	4.52083006575276	453.083006575276	8.82363157162287	2.41534570122326e-11	0.999999999975847
"Transcript_202811.0"	2.51936119633146	1.25879119921753	3.77993119344539	2.98704089040235	1.57871698722249	0.00140717173330129	0.998592828266699
"Transcript_202827.0"	21.4280567180436	4.35422103995464	38.5018923961326	8.8244596329	3.14150793744286	1.93057484554338e-07	0.999999806942515
"Transcript_202834.0"	2.08518704779503	3.20664875656237	0.963725339027689	0.302714226115353	-1.72397161838794	0.0299945515536033	0.970005448446397
"Transcript_202864.0"	3.15299790924072	0.814755006769083	5.49124081171236	6.67015145899273	2.73771952102858	0.0468398904497893	0.953160109550211
"Transcript_20291.0"	3.12875883909428	5.25462504836095	1.00289262982762	0.192395967523454	-2.37784953327879	0.0230770799300781	0.976922920069922
"Transcript_202912.0"	1.71469497949488	3.0514669315157	0.377923027474065	0.126711487058921	-2.98038077663017	0.00707438228202506	0.992925617717975
"Transcript_202959.0"	0.630228212571802	0.106389212003164	1.15406721314044	10.001504375756	3.32214511410813	0.00212445389066473	0.997875546109335
"Transcript_20306.0"	3.56593368018017	2.39173455904445	4.74013280131589	1.97779258470835	0.983891135549533	0.0240491561422816	0.975950843857718
"Transcript_203077.0"	1.04675868626516	2.02940252735586	0.0641148451744688	0.036341450096446	-4.78224020264044	0.00231271369556818	0.997687286304432
"Transcript_20309.0"	8.74309134419963	1.03788474442889	16.4482979439704	15.7062100879618	3.97326319487486	0.000966025605960041	0.99903397439404
"Transcript_203108.0"	1.99914201242911	0.890976869332993	3.10730715552522	3.45991918508742	1.79073834056858	0.000583736546803326	0.999416263453197
"Transcript_203160.0"	16.423591188455	9.18930532266946	23.6578770542406	2.57278959922298	1.36333347939232	0.00779770563433213	0.992202294365668
"Transcript_203234.0"	2.97134174694697	0	5.94268349389394	595.268349389394	9.21739637761819	0	1
"Transcript_203246.0"	3.10446523252592	1.00728706163292	5.20164340341892	5.12308039684822	2.35701153228128	0.0491769565426217	0.950823043457378
"Transcript_203258.0"	14.505156263047	9.02825861129346	19.9820539148005	2.21193647743384	1.14530995473759	0.013378668059207	0.986621331940793
"Transcript_203287.0"	1.76480807618144	0.298704921626636	3.23091123073624	10.4984112778609	3.39209911659116	0.00646622968052002	0.99353377031948
"Transcript_20330.0"	5.92927895203121	3.54772400281665	8.31083390124578	2.33880815225076	1.22577352515854	0.0262384058613074	0.973761594138693
"Transcript_203307.0"	2.43467392199378	1.45469436539883	3.41465347858873	2.33813521748355	1.22535836526395	0.000839359824931996	0.999160640175068
"Transcript_20336.0"	14.7888208229107	3.18491434788887	26.3927272979325	8.26398595485941	3.04683780225816	2.08772609089358e-07	0.999999791227391
"Transcript_203363.0"	2.12461961624892	0.728548725842536	3.52069050665531	4.78057896942074	2.25718535162245	0.0027499500350181	0.997250049964982
"Transcript_203376.0"	1.42060372632646	2.45966693493282	0.381540517720103	0.158539806393267	-2.65708297517917	0.0205867900467562	0.979413209953244
"Transcript_203388.0"	3.58377289656838	0.26597303000791	6.90157276312885	25.0443775717169	4.64641485160771	1.77799289846625e-07	0.99999982220071
"Transcript_203437.0"	2.80106958911268	3.9529080855841	1.64923109264127	0.418690279160667	-1.25604467184019	0.0258577134021412	0.974142286597859
"Transcript_203473.0"	1.24511526674253	2.06917181370079	0.421058719784269	0.207322317926681	-2.27005266619183	0.0474226261917007	0.952577373808299
"Transcript_203475.0"	3.31286880399859	1.74244537615538	4.8832922318418	2.79226519606391	1.481435968366	0.0326125519514248	0.967387448048575
"Transcript_203532.0"	14.234376902681	5.29568971627702	23.1730640890849	4.36947227011089	2.12745904648356	4.50942539927945e-05	0.999954905746007
"Transcript_203590.0"	5.03741455427964	3.04791173433265	7.02691737422664	2.30121664246216	1.2023968089828	0.010238247040555	0.989761752959445
"Transcript_203595.0"	2.35880080735042	1.13552672938934	3.58207488531151	3.13574078470118	1.6488063043247	1.96854951928227e-06	0.999998031450481
"Transcript_203688.0"	1.96566338753104	0.0606690737898789	3.8706577012722	54.913096962479	5.77907837288629	0.00264913837302672	0.997350861626973
"Transcript_20374.0"	14.1262531901842	21.7626088775189	6.4898975028494	0.298535537905189	-1.74402541362232	0.00175739985699619	0.998242600143004
"Transcript_203741.0"	2.11197829757905	1.33673137193546	2.88722522322264	2.15130150199062	1.10520973068597	0.0136915263431489	0.986308473656851
"Transcript_203801.0"	0.47815475798405	0.159583818004746	0.796725697963354	4.75709125702534	2.25007970131363	0.048547578927455	0.951452421072545
"Transcript_203911.0"	5.17550413609895	9.33226826335705	1.01874000884085	0.110116727527066	-3.18289445353018	7.03254278415777e-05	0.999929674572158
"Transcript_203918.0"	0.798098675845453	0.196306017201351	1.39989133448955	6.83398067402719	2.77272616794211	0.00792793580411644	0.992072064195884
"Transcript_203927.0"	3.36206556655153	5.19737321156997	1.52675792153308	0.295111922863268	-1.76066588639046	0.0295164986664141	0.970483501333586
"Transcript_203935.0"	0.71847882848707	1.27667054403797	0.160287112936172	0.132347098272537	-2.91760153098501	0.0456738337432303	0.95432616625677
"Transcript_203954.0"	18.2690188933098	30.2250759024704	6.31296188414919	0.209126707819264	-2.25755077290312	0.0103076405015166	0.989692359498483
"Transcript_203965.0"	2.21722908678037	1.70329009408401	2.73116807947672	1.5999439259831	0.67802134316031	6.60197671177309e-05	0.999933980232882
"Transcript_203986.0"	0.843084412453387	1.4170385079046	0.269130317002175	0.195601110590938	-2.35401353318878	0.019755624155085	0.980244375844915
"Transcript_204054.0"	0.980895769776557	1.69266122255094	0.269130317002175	0.163937671983849	-2.60878067889278	0.001103246665354	0.998896753334646
"Transcript_204198.0"	3.22508766992322	0.62843243848455	5.82174290136189	9.13447148018469	3.19132125704378	0.0017332063443517	0.998266793655648
"Transcript_204211.0"	3.49972833622389	0	6.99945667244777	700.945667244777	9.45315880999577	0	1
"Transcript_204250.0"	19.9604868168647	4.44029398446487	35.4806796492646	7.97490677540759	2.99546765424512	2.79418355120242e-09	0.999999997205816
"Transcript_20432.0"	2.24606037410981	0.372362242011074	4.11975850620854	10.8006441339177	3.43304544997032	1.96260664246939e-05	0.999980373933575
"Transcript_204380.0"	1.6634298237591	0.94438068787736	2.38247895964085	2.50683924143726	1.3258694820045	0.0255909039598518	0.974409096040148
"Transcript_204524.0"	1.75929343201645	0.665476253769041	2.85311061026386	4.2386547184867	2.08360644900317	0.00430341165626191	0.995696588343738
"Transcript_204567.0"	0.603539228812416	1.0835586339934	0.123519823631431	0.122096629737951	-3.0339047170637	0.0275181810533343	0.972481818946666
"Transcript_204591.0"	4.06825431443139	0.638007527126456	7.49850110173633	11.5870584637068	3.53444245946786	0.000710700595203062	0.999289299404797
"Transcript_204602.0"	4.69298513453549	1.5446848784103	7.84128539066068	5.05008153079151	2.33630667957118	0.00124217416924033	0.99875782583076
"Transcript_204608.0"	1.69908530312204	0	3.39817060624407	340.817060624407	8.41285374559132	0.000262960668927836	0.999737039331072
"Transcript_204647.0"	3.89993824434053	7.44724484022148	0.352631648459579	0.0486281000864669	-4.36206596359761	2.15723522545286e-06	0.999997842764775
"Transcript_204656.0"	2.73802084911299	1.41479118911806	4.06125050910792	2.85743661260848	1.51472149504878	0.0120080370181656	0.987991962981834
"Transcript_204658.0"	2.03059019954637	3.35086311033338	0.710317288759362	0.214325090047452	-2.22212734534781	0.00121170411378668	0.998788295886213
"Transcript_20466.0"	4.33406132151469	0	8.66812264302938	867.812264302938	9.76123916487153	0	1
"Transcript_204665.0"	0.681378284868996	0.053194606001582	1.30956196373641	20.8809271427909	4.38411386592403	0.00204982475718773	0.997950175242812
"Transcript_204682.0"	0.855961044563186	1.50330480364789	0.208617285478478	0.144463484786072	-2.79122321790772	0.0133061505120272	0.986693849487973
"Transcript_204683.0"	0.984754036831362	0.102978759606021	1.8665293140567	16.6095761769781	4.05394335571486	0.000511279313140101	0.99948872068686
"Transcript_204685.0"	2.11796864670663	0.121338147579758	4.11459914583351	31.4044260699563	4.97289599856409	7.62981235080673e-07	0.999999237018765
"Transcript_204688.0"	3.28244935983987	0	6.56489871967975	657.489871967975	9.36082486094907	0	1
"Transcript_204745.0"	7.98380145761953	10.6501162111972	5.31748670404185	0.499758782971424	-1.00069617316414	0.000124178147153486	0.999875821852847
"Transcript_204759.0"	0.845203460447974	1.56688709726452	0.123519823631431	0.0846730396000151	-3.56195350979225	0.005070993990136	0.994929006009864
"Transcript_204846.0"	2.26453009990957	0	4.52906019981915	453.906019981915	8.82624981208988	1.30558897026845e-11	0.999999999986944
"Transcript_204877.0"	3.31707347733509	0.0606690737898789	6.57347788088031	93.1592495531359	6.54162711281388	3.72413180627085e-06	0.999996275868194
"Transcript_204941.0"	0.663251038516125	1.29444465444501	0.0320574225872344	0.0322416305237021	-4.95493148409195	0.0186258216128636	0.981374178387136
"Transcript_204977.0"	0.4589166857108	0.053194606001582	0.864638765420019	13.8404022235398	3.79081396542516	0.0155322641986912	0.984467735801309
"Transcript_205015.0"	0.527670522239088	0.965630938810785	0.0897101056673916	0.102200639300072	-3.29052387403102	0.00772499756772604	0.992275002432274
"Transcript_205085.0"	1.26827123728479	2.43223383183033	0.104308642739239	0.0468049542387881	-4.41719494463605	3.08907508613787e-05	0.999969109249139
"Transcript_20514.0"	14.504805593131	7.32524164712132	21.6843695391406	2.95755349077756	1.56440426161043	0.00381365087606855	0.996186349123931
"Transcript_205166.0"	0.907274230541582	0.106389212003164	1.70815924908	14.7621864561923	3.88383451248437	0.000138916822937873	0.999861083177062
"Transcript_205180.0"	0.421854965754778	0.106389212003164	0.737320719506392	6.42087618469379	2.68277017913297	0.0271780609049282	0.972821939095072
"Transcript_205187.0"	4.80777065405958	1.5647906784245	8.05075062969465	5.11861718521157	2.35575411305938	2.0629712305098e-07	0.999999793702877
"Transcript_205254.0"	8.45642103722725	11.9929551291695	4.919886945285	0.410722767204587	-1.28376317381151	2.01708811875534e-07	0.999999798291188
"Transcript_205265.0"	1.76178832646517	1.13552672938934	2.388049923541	2.09340372600416	1.06585057119017	5.87484273441019e-05	0.999941251572656
"Transcript_205359.0"	3.33964482299505	5.71039880690841	0.968890839081682	0.171122831138887	-2.54689583842976	0.0445901820606389	0.955409817939361
"Transcript_205371.0"	1.52685062965357	0	3.05370125930715	306.370125930715	8.25913181708709	0.00479365273203947	0.995206347267961
"Transcript_205374.0"	2.01702321813481	1.55266891681519	2.48137751945443	1.5943092568399	0.672931503879281	0.00679152560633944	0.993208474393661
"Transcript_20542.0"	15.1842418136963	6.45632552787521	23.9121580995173	3.69949796006914	1.88732950326558	0.0310340126999455	0.968965987300054
"Transcript_205444.0"	5.54809689377955	0.0995683072088788	10.9966254803502	100.454463163033	6.65039785379746	1.35188381801266e-05	0.99998648116182
"Transcript_205463.0"	1.3197100902642	2.03600723160134	0.603412948927061	0.299809765797828	-1.73788071747674	0.0169296029501256	0.983070397049874
"Transcript_205464.0"	2.06922663206351	3.71549799628299	0.422955267844035	0.116214065415148	-3.10514340586391	0.0392080966738211	0.960791903326179
"Transcript_205476.0"	2.75271137537145	1.14246578219021	4.3629569685527	3.79443540635287	1.92388523556133	0.00488103102567239	0.995118968974328
"Transcript_205478.0"	3.11188770912837	1.24713618282516	4.97663923543159	3.96666590585686	1.98792689098935	0.00415359744391697	0.995846402556083
"Transcript_205481.0"	2.1494142396215	3.20620262401166	1.09262585523134	0.342834697975592	-1.54441496424664	0.00392454130030273	0.996075458699697
"Transcript_205525.0"	0.961963535079285	1.73804469672947	0.185882373429095	0.112057989018006	-3.15768258744205	0.0279959465890193	0.972004053410981
"Transcript_205557.0"	77.9811936254169	142.914371865575	13.0480153852588	0.0913631119368524	-3.45224439831868	7.45986110062269e-06	0.999992540138899
"Transcript_205590.0"	2.51743931613282	1.47120175848719	3.56367687377844	2.41268743660443	1.27064102667314	0.0122987121866044	0.987701287813396
"Transcript_205610.0"	8.14571701344731	3.74786594332938	12.5435680835652	3.34061094059228	1.74011197107096	0.018127723218853	0.981872276781147
"Transcript_205642.0"	8.53086602942833	3.34883181235353	13.7129002465031	4.08561696838506	2.03055395597669	0.00139922653203883	0.998600773467961
"Transcript_205657.0"	2.68795731884179	0.210021534603197	5.16589310308039	23.5244841484038	4.5560911823598	1.05110222547999e-06	0.999998948897775
"Transcript_20567.0"	8.10800713329025	9.80066253788885	6.41535172869166	0.654935556480197	-0.610575137734029	0.0160905927971605	0.983909407202839
"Transcript_205704.0"	10.0849993067337	16.4037644342174	3.76623417925001	0.23006508923558	-2.11988601357578	0.00569445780745936	0.994305542192541
"Transcript_205754.0"	3.12737236620353	1.13552672938934	5.11921800301773	4.4776065642327	2.16272776785849	7.71453484427198e-08	0.999999922854652
"Transcript_205818.0"	0.904440752059785	1.61486275571294	0.19401874840663	0.125560603619789	-2.99354422522884	0.00167690548996935	0.998323094510031
"Transcript_205840.0"	0.668271528794538	0.106389212003164	1.23015384558591	10.6552301905111	3.41348985564023	0.00609593413785769	0.993904065862142
"Transcript_20587.0"	13.9246025816411	10.7091314009153	17.1400737623669	1.59994995125281	0.678026776232202	0.0136911083865634	0.986308891613437
"Transcript_205974.0"	1.02353266548516	0.210021534603197	1.83704379636711	8.39483189542427	3.06950143581555	0.0198705168961752	0.980129483103825
"Transcript_206060.0"	1.37497345775831	0.567763364694671	2.18218355082195	3.79425848847382	1.9238179674516	3.21695539411415e-05	0.999967830446059
"Transcript_206107.0"	3.39697824959099	1.99414596554259	4.79981053363939	2.39993025275343	1.26299247855508	0.00230557874792192	0.997694421252078
"Transcript_20612.0"	1.19870755300516	2.30770500034292	0.0897101056673916	0.0430210512781561	-4.53881341035891	1.19235828539566e-05	0.999988076417146
"Transcript_206121.0"	63.9680080233161	2.53359788962713	125.402418157005	49.3051274607676	5.62366578160345	7.07212066686225e-13	0.999999999999293
"Transcript_206162.0"	0.473699254474605	0.0606690737898789	0.886729435159331	12.6891352478396	3.66552184915993	0.031898246182632	0.968101753817368
"Transcript_206191.0"	11.3517691603859	17.3221141082009	5.38142421257081	0.3110655848971	-1.68470930543054	0.0103900428607434	0.989609957139257
"Transcript_206240.0"	10.3317749040548	0	20.6635498081097	2067.35498081097	11.0135704165724	0	1
"Transcript_206248.0"	2.14101027627814	0	4.28202055255628	429.202055255628	8.74551317430346	4.84261852840007e-10	0.999999999515738
"Transcript_20626.0"	8.20271625355704	6.26954231303026	10.1358901940838	1.61570536327636	0.692164135159486	0.00632856312031604	0.993671436879684
"Transcript_206306.0"	31.4555359048454	50.0234729794835	12.8875988302074	0.257779403710314	-1.95579109632365	0.0319877360889815	0.968012263911018
"Transcript_206343.0"	0.673452119140852	0.152762913210461	1.19414132507124	7.39813082304706	2.88716081223434	0.0238605348361555	0.976139465163845
"Transcript_206368.0"	0.537767488107346	0.896114764879909	0.179420211334783	0.209046600581426	-2.2581035117502	0.0230828874414677	0.976917112558532
"Transcript_20639.0"	3.22153879617385	0.0497841536044394	6.39329343874326	107.106867835088	6.74290718035731	8.65131782323836e-07	0.999999134868218
"Transcript_206462.0"	0.668909427568991	0.053194606001582	1.2846242491364	20.4863093711509	4.35658819970933	0.00271068133346219	0.997289318666538
"Transcript_206467.0"	10.0871072387367	3.92409667366804	16.2501178038054	4.13312614116443	2.04723339479286	0.0346837844660175	0.965316215533983
"Transcript_206493.0"	3.18286600571631	5.53223902416453	0.833492987268095	0.152193541922391	-2.71602095309067	0.0148206047414051	0.985179395258595
"Transcript_206528.0"	0.443343796634839	0.053194606001582	0.833492987268095	13.3475472138711	3.73850274709991	0.0048537191479967	0.995146280852003
"Transcript_20657.0"	9.66732740770559	16.8851941212488	2.44946069416242	0.145571615011467	-2.78019902282903	1.33481170561112e-09	0.999999998665188
"Transcript_206620.0"	1.12940712156944	2.22675682055165	0.0320574225872344	0.0188028587644417	-5.7329041655453	0.000620234813899279	0.999379765186101
"Transcript_206627.0"	14.6243109398934	26.8632760307989	2.38534584898795	0.0891348656651574	-3.48786632836138	5.89750470680883e-13	0.99999999999941
"Transcript_206643.0"	1.05852937992779	0.0995683072088788	2.01749045264671	18.5043513429622	4.20979265875064	0.000246251027306577	0.999753748972693
"Transcript_206667.0"	3.18656095313162	5.75815733756476	0.614964568698472	0.1083473511772	-3.20626421132407	0.00972011518879856	0.990279884811201
"Transcript_206726.0"	20.9920334961724	39.4741290394872	2.50993795285764	0.063821540810423	-3.96981275049748	7.82157671963546e-10	0.999999999217842
"Transcript_206762.0"	159.52412170477	308.447053065302	10.6011903442375	0.034400867928901	-4.86141122540185	1.08801856413265e-14	0.999999999999989
"Transcript_206765.0"	2.43173929134654	3.36347547366859	1.50000310902449	0.4476105194215	-1.15968415299017	0.0188200770097573	0.981179922990243
"Transcript_206835.0"	1.93003104835991	3.05977005094259	0.800292045777231	0.263958548142206	-1.92161670729261	0.0016612100280623	0.998338789971938
"Transcript_20689.0"	5.75557548765066	0.0606690737898789	11.4504819015114	162.171106636929	7.34137299314767	4.08074685154247e-11	0.999999999959193
"Transcript_206922.0"	1.06377115726091	0.319167636009492	1.80837467851234	5.52415997075697	2.46575509832082	0.0104893354758189	0.989510664524181
"Transcript_206983.0"	5.24191096020552	9.32063885531403	1.16318306509702	0.125734484346574	-2.99154771264832	0.0054700509957244	0.994529949004276
"Transcript_207002.0"	2.10252930171434	3.47277922101769	0.73227938241098	0.213128463019278	-2.23020481891994	0.00221306853659919	0.997786931463401
"Transcript_207046.0"	1.07059689392213	0.288396433372801	1.85279735447147	6.24269309594659	2.64216854158498	0.00708267060870693	0.992917329391293
"Transcript_20705.0"	21.4697042225498	1.08766889803333	41.8517395470662	38.1369460518276	5.25311741435638	1.11138444558456e-07	0.999999888861555
"Transcript_20707.0"	10.445942288422	20.5378249607272	0.354059616116792	0.0177176716665932	-5.81866716239212	3.47564621527852e-09	0.999999996524354
"Transcript_207088.0"	0.546255400688162	0.930795720782939	0.161715080593386	0.182521111437967	-2.45386475086535	0.0102971262589414	0.989702873741059
"Transcript_207128.0"	1.25790815769626	2.47464304084871	0.0411732745438104	0.0205958255179909	-5.60150423657933	0.000214817167759174	0.999785182832241
"Transcript_207224.0"	2.63361515906207	5.22605704358033	0.0411732745438104	0.00977324618847524	-6.67694645100933	1.5005179871963e-06	0.999998499482013
"Transcript_207230.0"	0.609928799476194	0.149352460813318	1.07050513813907	6.78059901067286	2.76141272934303	0.033752274345877	0.966247725654123
"Transcript_207356.0"	5.80328532041536	0.751325620326941	10.8552450205038	14.2714821758367	3.8350632696931	2.70376489974744e-07	0.99999972962351
"Transcript_207419.0"	4.39978107055773	0.464749306807889	8.33481283430758	17.5773038836355	4.13564189278594	1.43820845047715e-05	0.999985617915495
"Transcript_20744.0"	14.7273561878957	21.2593154688403	8.19539690695101	0.385785660049661	-1.37412857659038	0.000509373240973221	0.999490626759027
"Transcript_207510.0"	5.10094993365295	1.13552672938934	9.06637313791657	7.923318509342	2.98610479826454	2.57655896618303e-10	0.999999999742344
"Transcript_207513.0"	0.804332833957068	0.0497841536044394	1.5588815143097	26.242430806835	4.71382945625115	0.024637285900587	0.975362714099413
"Transcript_207618.0"	2.30666741285053	3.93314735876138	0.680187466939676	0.175034662452097	-2.51428744485323	0.0159174083043833	0.984082591695617
"Transcript_207624.0"	6.58931818925814	2.80532719560489	10.3733091829114	3.6881358582836	1.88289180068643	0.00105057881991932	0.998949421180081
"Transcript_207666.0"	4.27029973272002	8.49942619089624	0.0411732745438104	0.00601371624781914	-7.37752748750539	2.49094822546425e-09	0.999999997509052
"Transcript_207705.0"	1.65975418820144	3.09070043305318	0.228807943349711	0.0770174186464582	-3.69867141990342	0.00788202959664952	0.99211797040335
"Transcript_207727.0"	4.07107170361284	7.19931913856867	0.942824268657006	0.132165638716082	-2.91958095054921	0.00452781889314768	0.995472181106852
"Transcript_207732.0"	12.424169263097	7.1809777526657	17.6673607735283	2.45826942893479	1.29764304528183	0.0268122390116793	0.973187760988321
"Transcript_20783.0"	5.42620912435572	10.2529031179762	0.599515130735279	0.0593901280883839	-4.07363304564335	1.23311857015418e-05	0.999987668814298
"Transcript_207944.0"	3.43921865824785	1.99538765245737	4.88304966403833	2.4399520252568	1.28685278155679	0.0285884305957729	0.971411569404227
"Transcript_208052.0"	0.832166970203668	1.44374045452874	0.220593485878594	0.15862080824692	-2.65634605533657	0.00337720484027493	0.996622795159725
"Transcript_208057.0"	1.1412618140871	0.171705579614065	2.11081804856014	11.6717277095434	3.54494622692668	0.000179495262271012	0.999820504737729
"Transcript_208093.0"	2.80038263383752	4.54072340820269	1.06004185947235	0.23513665048146	-2.08842866713924	0.0191741039634481	0.980825896036552
"Transcript_20810.0"	2.29886418440533	1.13552672938934	3.46220163942132	3.03109613275657	1.59983960865534	2.89047782597862e-07	0.999999710952217
"Transcript_208121.0"	0.906513475064659	0.257558369421098	1.55546858070822	5.85094229754555	2.54866899025505	0.00398750232210843	0.996012497677892
"Transcript_208212.0"	3.18946495969331	1.24597995678366	5.13294996260296	4.0947707284861	2.03378267576469	9.34748857539525e-07	0.999999065251142
"Transcript_208249.0"	3.75500941965908	0	7.51001883931816	752.001883931816	9.55459246595381	0	1
"Transcript_208256.0"	0.930275644223336	1.58968435266296	0.270866935783714	0.175576472518569	-2.50982856012164	0.0178701943063233	0.982129805693677
"Transcript_208376.0"	1.04061239301125	0.212778424006328	1.86844636201617	8.43190434798487	3.07585850105119	0.000580251935858644	0.999419748064141
"Transcript_208409.0"	1.65010890756305	2.76195718112176	0.53826063400435	0.19778827672312	-2.33797117745891	0.00363539722393003	0.99636460277607
"Transcript_208461.0"	4.24510602949086	2.05478396699283	6.43542809198889	3.12159925446151	1.64228533849755	0.000279682572033368	0.999720317427967
"Transcript_208470.0"	2.90610217363328	0.149352460813318	5.66285188645323	35.5993993283793	5.15378099357119	1.70972779267586e-07	0.999999829027221
"Transcript_208492.0"	1.70053579514059	0.518942372214446	2.88212921806673	5.46775862549766	2.45094955649852	0.000325444365310679	0.999674555634689
"Transcript_208594.0"	2.07404111120187	3.77752275150944	0.370559470894294	0.100477144524777	-3.31506072513198	0.0118816914554534	0.988118308544547
"Transcript_208598.0"	1.51582248362268	0.488116326220426	2.54352864102493	5.12637009993314	2.35793763822053	0.0119375929345208	0.988062407065479
"Transcript_208645.0"	2.06934184517928	3.66929479803198	0.469388892326575	0.130293689046878	-2.94016088819751	0.0251040783984078	0.974895921601592
"Transcript_208646.0"	0.46994109963563	0.106389212003164	0.833492987268095	7.24717499801584	2.8574187315962	0.014508535407065	0.985491464592935
"Transcript_208676.0"	1.96006452951838	0.255741672816482	3.66438738622027	13.8269144890864	3.78940734624684	0.00242572423036413	0.997574275769636
"Transcript_208679.0"	1.09599467559134	0.372362242011074	1.81962710917161	4.78506219533733	2.25853767671163	0.0391903364241802	0.96080966357582
