"id"	"packs"
"Transcript_238652.0"	"edgeR,DESeq2"
"Transcript_238729.0"	"edgeR,DESeq2"
"Transcript_239894.0"	"edgeR,DESeq2"
"Transcript_240057.0"	"EBSeq,DESeq2"
"Transcript_241919.0"	"edgeR,DESeq2"
"Transcript_242134.0"	"edgeR,DESeq2"
"Transcript_242306.0"	"EBSeq,DESeq2"
"Transcript_242386.0"	"edgeR,DESeq2"
"Transcript_242813.0"	"EBSeq,DESeq2"
"Transcript_243406.0"	"edgeR,DESeq2"
"Transcript_243415.0"	"edgeR,DESeq2"
"Transcript_243644.0"	"edgeR,DESeq2"
"Transcript_243971.0"	"edgeR,DESeq2"
"Transcript_244077.0"	"edgeR,DESeq2"
"Transcript_245028.0"	"edgeR,DESeq2"
"Transcript_245479.0"	"edgeR,DESeq2"
"Transcript_245724.0"	"edgeR,DESeq2"
"Transcript_246098.0"	"EBSeq,DESeq2"
"Transcript_24633.0"	"EBSeq,DESeq2"
"Transcript_246425.0"	"EBSeq,DESeq2"
"Transcript_248377.0"	"EBSeq,DESeq2"
"Transcript_248545.0"	"edgeR,DESeq2"
"Transcript_248864.0"	"edgeR,DESeq2"
"Transcript_24901.0"	"EBSeq,DESeq2"
"Transcript_249174.0"	"EBSeq,DESeq2"
"Transcript_249229.0"	"EBSeq,DESeq2"
"Transcript_249573.0"	"edgeR,DESeq2"
"Transcript_249631.0"	"EBSeq,DESeq2"
"Transcript_249938.0"	"edgeR,DESeq2"
"Transcript_25136.0"	"EBSeq,DESeq2"
"Transcript_251439.0"	"edgeR,DESeq2"
"Transcript_2519.0"	"edgeR,DESeq2"
"Transcript_252417.0"	"edgeR,DESeq2"
"Transcript_252562.0"	"EBSeq,DESeq2"
"Transcript_253125.0"	"EBSeq,DESeq2"
"Transcript_254596.0"	"EBSeq,DESeq2"
"Transcript_254944.0"	"edgeR,DESeq2"
"Transcript_255218.0"	"edgeR,DESeq2"
"Transcript_255702.0"	"edgeR,DESeq2"
"Transcript_256348.0"	"edgeR,DESeq2"
"Transcript_257237.0"	"EBSeq,DESeq2"
"Transcript_257257.0"	"edgeR,DESeq2"
"Transcript_257466.0"	"edgeR,DESeq2"
"Transcript_258193.0"	"edgeR,DESeq2"
"Transcript_258743.0"	"edgeR,DESeq2"
"Transcript_259100.0"	"EBSeq,DESeq2"
"Transcript_260067.0"	"edgeR,DESeq2"
"Transcript_260133.0"	"EBSeq,DESeq2"
"Transcript_260386.0"	"edgeR,DESeq2"
"Transcript_26063.0"	"edgeR,DESeq2"
"Transcript_260809.0"	"edgeR,DESeq2"
"Transcript_261203.0"	"EBSeq,DESeq2"
"Transcript_261377.0"	"edgeR,DESeq2"
"Transcript_261452.0"	"edgeR,DESeq2"
"Transcript_261742.0"	"EBSeq,DESeq2"
"Transcript_262604.0"	"EBSeq,DESeq2"
"Transcript_262772.0"	"edgeR,DESeq2"
"Transcript_263006.0"	"edgeR,DESeq2"
"Transcript_263402.0"	"edgeR,DESeq2"
"Transcript_26348.0"	"edgeR,DESeq2"
"Transcript_263489.0"	"EBSeq,DESeq2"
"Transcript_26380.0"	"EBSeq,DESeq2"
"Transcript_264070.0"	"edgeR,DESeq2"
"Transcript_264672.0"	"EBSeq,DESeq2"
"Transcript_264759.0"	"EBSeq,DESeq2"
"Transcript_26521.0"	"EBSeq,DESeq2"
"Transcript_2666.0"	"EBSeq,DESeq2"
"Transcript_267154.0"	"EBSeq,DESeq2"
"Transcript_268637.0"	"EBSeq,DESeq2"
"Transcript_268816.0"	"edgeR,DESeq2"
"Transcript_268998.0"	"EBSeq,DESeq2"
"Transcript_269164.0"	"EBSeq,DESeq2"
"Transcript_269709.0"	"edgeR,DESeq2"
"Transcript_270545.0"	"EBSeq,DESeq2"
"Transcript_27081.0"	"edgeR,DESeq2"
"Transcript_27215.0"	"EBSeq,DESeq2"
"Transcript_272854.0"	"edgeR,DESeq2"
"Transcript_273111.0"	"edgeR,DESeq2"
"Transcript_273466.0"	"EBSeq,DESeq2"
"Transcript_273550.0"	"EBSeq,DESeq2"
"Transcript_273600.0"	"EBSeq,DESeq2"
"Transcript_273887.0"	"edgeR,DESeq2"
"Transcript_274286.0"	"EBSeq,DESeq2"
"Transcript_274527.0"	"EBSeq,DESeq2"
"Transcript_28166.0"	"edgeR,DESeq2"
"Transcript_28558.0"	"edgeR,DESeq2"
"Transcript_28649.0"	"EBSeq,DESeq2"
"Transcript_28814.0"	"edgeR,DESeq2"
"Transcript_288197.0"	"edgeR,DESeq2"
"Transcript_28923.0"	"EBSeq,DESeq2"
"Transcript_290285.0"	"edgeR,DESeq2"
"Transcript_29133.0"	"edgeR,DESeq2"
"Transcript_29265.0"	"edgeR,DESeq2"
"Transcript_29609.0"	"edgeR,DESeq2"
"Transcript_29844.0"	"edgeR,DESeq2"
"Transcript_30019.0"	"EBSeq,DESeq2"
"Transcript_30265.0"	"EBSeq,DESeq2"
"Transcript_30291.0"	"edgeR,DESeq2"
"Transcript_30598.0"	"EBSeq,DESeq2"
"Transcript_30750.0"	"edgeR,DESeq2"
"Transcript_31198.0"	"edgeR,DESeq2"
"Transcript_31219.0"	"edgeR,DESeq2"
"Transcript_31253.0"	"edgeR,DESeq2"
"Transcript_31539.0"	"edgeR,DESeq2"
"Transcript_31600.0"	"EBSeq,DESeq2"
"Transcript_32007.0"	"edgeR,DESeq2"
"Transcript_32053.0"	"EBSeq,DESeq2"
"Transcript_32262.0"	"edgeR,DESeq2"
"Transcript_32366.0"	"edgeR,DESeq2"
"Transcript_32590.0"	"edgeR,DESeq2"
"Transcript_32940.0"	"EBSeq,DESeq2"
"Transcript_32980.0"	"EBSeq,DESeq2"
"Transcript_33189.0"	"edgeR,DESeq2"
"Transcript_33668.0"	"edgeR,DESeq2"
"Transcript_33888.0"	"edgeR,DESeq2"
"Transcript_33993.0"	"edgeR,DESeq2"
"Transcript_34495.0"	"EBSeq,DESeq2"
"Transcript_35264.0"	"edgeR,DESeq2"
"Transcript_36040.0"	"edgeR,DESeq2"
"Transcript_3643.0"	"edgeR,DESeq2"
"Transcript_36720.0"	"EBSeq,DESeq2"
"Transcript_36792.0"	"EBSeq,DESeq2"
"Transcript_36936.0"	"edgeR,DESeq2"
"Transcript_37031.0"	"edgeR,DESeq2"
"Transcript_37723.0"	"edgeR,DESeq2"
"Transcript_38167.0"	"edgeR,DESeq2"
"Transcript_38216.0"	"edgeR,DESeq2"
"Transcript_38255.0"	"EBSeq,DESeq2"
"Transcript_38465.0"	"EBSeq,DESeq2"
"Transcript_39173.0"	"EBSeq,DESeq2"
"Transcript_39848.0"	"edgeR,DESeq2"
"Transcript_40353.0"	"EBSeq,DESeq2"
"Transcript_40406.0"	"edgeR,DESeq2"
"Transcript_4047.0"	"edgeR,DESeq2"
"Transcript_41425.0"	"edgeR,DESeq2"
"Transcript_41602.0"	"edgeR,DESeq2"
"Transcript_41649.0"	"edgeR,DESeq2"
"Transcript_41700.0"	"EBSeq,DESeq2"
"Transcript_42258.0"	"EBSeq,DESeq2"
"Transcript_43253.0"	"EBSeq,DESeq2"
"Transcript_43614.0"	"edgeR,DESeq2"
"Transcript_43895.0"	"edgeR,DESeq2"
"Transcript_44543.0"	"EBSeq,DESeq2"
"Transcript_44897.0"	"edgeR,DESeq2"
"Transcript_45496.0"	"EBSeq,DESeq2"
"Transcript_45962.0"	"edgeR,DESeq2"
"Transcript_45997.0"	"edgeR,DESeq2"
"Transcript_46206.0"	"edgeR,DESeq2"
"Transcript_46670.0"	"EBSeq,DESeq2"
"Transcript_46678.0"	"edgeR,DESeq2"
"Transcript_47008.0"	"EBSeq,DESeq2"
"Transcript_47646.0"	"edgeR,DESeq2"
"Transcript_48085.0"	"edgeR,DESeq2"
"Transcript_48178.0"	"edgeR,DESeq2"
"Transcript_48243.0"	"edgeR,DESeq2"
"Transcript_48710.0"	"edgeR,DESeq2"
"Transcript_48788.0"	"edgeR,DESeq2"
"Transcript_49523.0"	"edgeR,DESeq2"
"Transcript_51152.0"	"edgeR,DESeq2"
"Transcript_51987.0"	"edgeR,DESeq2"
"Transcript_52298.0"	"edgeR,DESeq2"
"Transcript_52422.0"	"edgeR,DESeq2"
"Transcript_52456.0"	"EBSeq,DESeq2"
"Transcript_52533.0"	"edgeR,DESeq2"
"Transcript_53018.0"	"EBSeq,DESeq2"
"Transcript_53278.0"	"edgeR,DESeq2"
"Transcript_53381.0"	"edgeR,DESeq2"
"Transcript_53495.0"	"EBSeq,DESeq2"
"Transcript_53846.0"	"edgeR,DESeq2"
"Transcript_53942.0"	"edgeR,DESeq2"
"Transcript_53944.0"	"edgeR,DESeq2"
"Transcript_54044.0"	"edgeR,DESeq2"
"Transcript_54147.0"	"edgeR,DESeq2"
"Transcript_54210.0"	"edgeR,DESeq2"
"Transcript_54294.0"	"edgeR,DESeq2"
"Transcript_54483.0"	"edgeR,DESeq2"
"Transcript_54601.0"	"edgeR,DESeq2"
"Transcript_5461.0"	"EBSeq,DESeq2"
"Transcript_54794.0"	"EBSeq,DESeq2"
"Transcript_55132.0"	"EBSeq,DESeq2"
"Transcript_55412.0"	"edgeR,DESeq2"
"Transcript_55422.0"	"edgeR,DESeq2"
"Transcript_56177.0"	"edgeR,DESeq2"
"Transcript_56419.0"	"edgeR,DESeq2"
"Transcript_56505.0"	"edgeR,DESeq2"
"Transcript_57204.0"	"edgeR,DESeq2"
"Transcript_57458.0"	"edgeR,DESeq2"
"Transcript_5794.0"	"edgeR,DESeq2"
"Transcript_58099.0"	"edgeR,DESeq2"
"Transcript_58289.0"	"edgeR,DESeq2"
"Transcript_58768.0"	"EBSeq,DESeq2"
"Transcript_58968.0"	"edgeR,DESeq2"
"Transcript_59334.0"	"edgeR,DESeq2"
"Transcript_59431.0"	"edgeR,DESeq2"
"Transcript_59679.0"	"EBSeq,DESeq2"
"Transcript_60301.0"	"EBSeq,DESeq2"
"Transcript_60345.0"	"EBSeq,DESeq2"
"Transcript_60354.0"	"EBSeq,DESeq2"
"Transcript_60599.0"	"edgeR,DESeq2"
"Transcript_61682.0"	"edgeR,DESeq2"
"Transcript_62098.0"	"edgeR,DESeq2"
"Transcript_62650.0"	"edgeR,DESeq2"
"Transcript_62692.0"	"edgeR,DESeq2"
"Transcript_62697.0"	"edgeR,DESeq2"
"Transcript_62856.0"	"edgeR,DESeq2"
"Transcript_63055.0"	"EBSeq,DESeq2"
"Transcript_63858.0"	"edgeR,DESeq2"
"Transcript_63922.0"	"edgeR,DESeq2"
"Transcript_63980.0"	"edgeR,DESeq2"
"Transcript_64020.0"	"edgeR,DESeq2"
"Transcript_64078.0"	"edgeR,DESeq2"
"Transcript_64243.0"	"EBSeq,DESeq2"
"Transcript_64448.0"	"edgeR,DESeq2"
"Transcript_64737.0"	"edgeR,DESeq2"
"Transcript_65983.0"	"edgeR,DESeq2"
"Transcript_66113.0"	"EBSeq,DESeq2"
"Transcript_66614.0"	"edgeR,DESeq2"
"Transcript_66842.0"	"edgeR,DESeq2"
"Transcript_67391.0"	"EBSeq,DESeq2"
"Transcript_68189.0"	"edgeR,DESeq2"
"Transcript_68426.0"	"edgeR,DESeq2"
"Transcript_68792.0"	"edgeR,DESeq2"
"Transcript_69529.0"	"edgeR,DESeq2"
"Transcript_70254.0"	"edgeR,DESeq2"
"Transcript_70326.0"	"edgeR,DESeq2"
"Transcript_70739.0"	"EBSeq,DESeq2"
"Transcript_70822.0"	"edgeR,DESeq2"
"Transcript_71031.0"	"edgeR,DESeq2"
"Transcript_71857.0"	"edgeR,DESeq2"
"Transcript_72047.0"	"edgeR,DESeq2"
"Transcript_72230.0"	"edgeR,DESeq2"
"Transcript_72426.0"	"edgeR,DESeq2"
"Transcript_72753.0"	"edgeR,DESeq2"
"Transcript_73068.0"	"edgeR,DESeq2"
"Transcript_73091.0"	"edgeR,DESeq2"
"Transcript_73621.0"	"edgeR,DESeq2"
"Transcript_73758.0"	"EBSeq,DESeq2"
"Transcript_73914.0"	"edgeR,DESeq2"
"Transcript_74256.0"	"EBSeq,DESeq2"
"Transcript_74282.0"	"edgeR,DESeq2"
"Transcript_75084.0"	"edgeR,DESeq2"
"Transcript_76358.0"	"edgeR,DESeq2"
"Transcript_76438.0"	"edgeR,DESeq2"
"Transcript_77644.0"	"edgeR,DESeq2"
"Transcript_77824.0"	"edgeR,DESeq2"
"Transcript_77901.0"	"edgeR,DESeq2"
"Transcript_78027.0"	"edgeR,DESeq2"
"Transcript_78344.0"	"edgeR,DESeq2"
"Transcript_78392.0"	"edgeR,DESeq2"
"Transcript_78488.0"	"edgeR,DESeq2"
"Transcript_78540.0"	"edgeR,DESeq2"
"Transcript_79094.0"	"edgeR,DESeq2"
"Transcript_79416.0"	"edgeR,DESeq2"
"Transcript_80078.0"	"edgeR,DESeq2"
"Transcript_80370.0"	"edgeR,DESeq2"
"Transcript_80834.0"	"edgeR,DESeq2"
"Transcript_80856.0"	"edgeR,DESeq2"
"Transcript_81329.0"	"edgeR,DESeq2"
"Transcript_82174.0"	"edgeR,DESeq2"
"Transcript_82700.0"	"edgeR,DESeq2"
"Transcript_82769.0"	"edgeR,DESeq2"
"Transcript_82772.0"	"edgeR,DESeq2"
"Transcript_82946.0"	"EBSeq,DESeq2"
"Transcript_83123.0"	"edgeR,DESeq2"
"Transcript_83216.0"	"EBSeq,DESeq2"
"Transcript_83443.0"	"edgeR,DESeq2"
"Transcript_83681.0"	"EBSeq,DESeq2"
"Transcript_84169.0"	"edgeR,DESeq2"
"Transcript_84775.0"	"edgeR,DESeq2"
"Transcript_84996.0"	"edgeR,DESeq2"
"Transcript_85698.0"	"EBSeq,DESeq2"
"Transcript_85769.0"	"edgeR,DESeq2"
"Transcript_86089.0"	"edgeR,DESeq2"
"Transcript_86583.0"	"edgeR,DESeq2"
"Transcript_86817.0"	"EBSeq,DESeq2"
"Transcript_86919.0"	"EBSeq,DESeq2"
"Transcript_87128.0"	"EBSeq,DESeq2"
"Transcript_87259.0"	"edgeR,DESeq2"
"Transcript_87499.0"	"edgeR,DESeq2"
"Transcript_87586.0"	"EBSeq,DESeq2"
"Transcript_87688.0"	"edgeR,DESeq2"
"Transcript_87873.0"	"edgeR,DESeq2"
"Transcript_87981.0"	"edgeR,DESeq2"
"Transcript_88365.0"	"EBSeq,DESeq2"
"Transcript_88397.0"	"edgeR,DESeq2"
"Transcript_89317.0"	"EBSeq,DESeq2"
"Transcript_89631.0"	"edgeR,DESeq2"
"Transcript_89635.0"	"edgeR,DESeq2"
"Transcript_89636.0"	"EBSeq,DESeq2"
"Transcript_90208.0"	"edgeR,DESeq2"
"Transcript_90287.0"	"edgeR,DESeq2"
"Transcript_90504.0"	"EBSeq,DESeq2"
"Transcript_90954.0"	"edgeR,DESeq2"
"Transcript_90967.0"	"edgeR,DESeq2"
"Transcript_91250.0"	"EBSeq,DESeq2"
"Transcript_91282.0"	"edgeR,DESeq2"
"Transcript_91805.0"	"edgeR,DESeq2"
"Transcript_92144.0"	"edgeR,DESeq2"
"Transcript_92566.0"	"edgeR,DESeq2"
"Transcript_92799.0"	"edgeR,DESeq2"
"Transcript_92933.0"	"EBSeq,DESeq2"
"Transcript_92997.0"	"edgeR,DESeq2"
"Transcript_93343.0"	"edgeR,DESeq2"
"Transcript_93383.0"	"edgeR,DESeq2"
"Transcript_93384.0"	"EBSeq,DESeq2"
"Transcript_93755.0"	"edgeR,DESeq2"
"Transcript_94235.0"	"edgeR,DESeq2"
"Transcript_94520.0"	"edgeR,DESeq2"
"Transcript_94580.0"	"edgeR,DESeq2"
"Transcript_94992.0"	"edgeR,DESeq2"
"Transcript_95388.0"	"EBSeq,DESeq2"
"Transcript_95401.0"	"edgeR,DESeq2"
"Transcript_95660.0"	"edgeR,DESeq2"
"Transcript_95793.0"	"edgeR,DESeq2"
"Transcript_95893.0"	"edgeR,DESeq2"
"Transcript_96483.0"	"edgeR,DESeq2"
"Transcript_96571.0"	"edgeR,DESeq2"
"Transcript_96994.0"	"EBSeq,DESeq2"
"Transcript_97721.0"	"edgeR,DESeq2"
"Transcript_97783.0"	"edgeR,DESeq2"
"Transcript_98071.0"	"edgeR,DESeq2"
"Transcript_98305.0"	"edgeR,DESeq2"
"Transcript_98500.0"	"edgeR,DESeq2"
"Transcript_98636.0"	"edgeR,DESeq2"
"Transcript_99135.0"	"edgeR,DESeq2"
"Transcript_99255.0"	"edgeR,DESeq2"
"Transcript_99350.0"	"edgeR,DESeq2"
"Transcript_99523.0"	"edgeR,DESeq2"
"Transcript_99779.0"	"edgeR,DESeq2"
"Transcript_100077.0"	"DESeq,edgeR"
"Transcript_100276.0"	"DESeq,edgeR"
"Transcript_100281.0"	"DESeq,edgeR"
"Transcript_100307.0"	"EBSeq,edgeR"
"Transcript_100532.0"	"EBSeq,edgeR"
"Transcript_100563.0"	"DESeq,edgeR"
"Transcript_100582.0"	"EBSeq,edgeR"
"Transcript_100593.0"	"EBSeq,edgeR"
"Transcript_100613.0"	"DESeq,edgeR"
"Transcript_100621.0"	"EBSeq,edgeR"
"Transcript_100633.0"	"DESeq,edgeR"
"Transcript_10066.0"	"EBSeq,edgeR"
"Transcript_100674.0"	"DESeq,edgeR"
"Transcript_100676.0"	"EBSeq,edgeR"
"Transcript_100781.0"	"EBSeq,edgeR"
"Transcript_100855.0"	"DESeq,edgeR"
"Transcript_100856.0"	"DESeq,edgeR"
"Transcript_100899.0"	"DESeq,edgeR"
"Transcript_100954.0"	"EBSeq,edgeR"
"Transcript_101048.0"	"EBSeq,edgeR"
"Transcript_101153.0"	"EBSeq,edgeR"
"Transcript_101339.0"	"EBSeq,edgeR"
"Transcript_101368.0"	"DESeq,edgeR"
"Transcript_101450.0"	"EBSeq,edgeR"
"Transcript_101613.0"	"DESeq,EBSeq"
"Transcript_101659.0"	"EBSeq,edgeR"
"Transcript_101980.0"	"EBSeq,edgeR"
"Transcript_102081.0"	"DESeq,EBSeq"
"Transcript_102120.0"	"EBSeq,edgeR"
"Transcript_102140.0"	"EBSeq,edgeR"
"Transcript_102149.0"	"EBSeq,edgeR"
"Transcript_102170.0"	"DESeq,edgeR"
"Transcript_10225.0"	"EBSeq,edgeR"
"Transcript_102259.0"	"EBSeq,edgeR"
"Transcript_102311.0"	"EBSeq,edgeR"
"Transcript_102312.0"	"DESeq,edgeR"
"Transcript_102358.0"	"EBSeq,edgeR"
"Transcript_102384.0"	"EBSeq,edgeR"
"Transcript_102464.0"	"EBSeq,edgeR"
"Transcript_102468.0"	"EBSeq,edgeR"
"Transcript_102502.0"	"DESeq,edgeR"
"Transcript_102746.0"	"DESeq,EBSeq"
"Transcript_103214.0"	"EBSeq,edgeR"
"Transcript_103407.0"	"EBSeq,edgeR"
"Transcript_103823.0"	"EBSeq,edgeR"
"Transcript_10441.0"	"EBSeq,edgeR"
"Transcript_104682.0"	"EBSeq,edgeR"
"Transcript_105564.0"	"DESeq,edgeR"
"Transcript_105757.0"	"EBSeq,edgeR"
"Transcript_105809.0"	"EBSeq,edgeR"
"Transcript_106076.0"	"EBSeq,edgeR"
"Transcript_106169.0"	"EBSeq,edgeR"
"Transcript_106355.0"	"EBSeq,edgeR"
"Transcript_10670.0"	"EBSeq,edgeR"
"Transcript_106764.0"	"EBSeq,edgeR"
"Transcript_107015.0"	"EBSeq,edgeR"
"Transcript_107709.0"	"DESeq,edgeR"
"Transcript_108165.0"	"EBSeq,edgeR"
"Transcript_108669.0"	"EBSeq,edgeR"
"Transcript_108726.0"	"EBSeq,edgeR"
"Transcript_109141.0"	"EBSeq,edgeR"
"Transcript_109570.0"	"DESeq,edgeR"
"Transcript_110768.0"	"DESeq,edgeR"
"Transcript_110803.0"	"EBSeq,edgeR"
"Transcript_111324.0"	"EBSeq,edgeR"
"Transcript_111506.0"	"EBSeq,edgeR"
"Transcript_11184.0"	"EBSeq,edgeR"
"Transcript_111847.0"	"EBSeq,edgeR"
"Transcript_11198.0"	"EBSeq,edgeR"
"Transcript_112024.0"	"DESeq,edgeR"
"Transcript_112853.0"	"EBSeq,edgeR"
"Transcript_112868.0"	"EBSeq,edgeR"
"Transcript_11295.0"	"EBSeq,edgeR"
"Transcript_113250.0"	"EBSeq,edgeR"
"Transcript_11365.0"	"EBSeq,edgeR"
"Transcript_113723.0"	"EBSeq,edgeR"
"Transcript_113831.0"	"EBSeq,edgeR"
"Transcript_114007.0"	"EBSeq,edgeR"
"Transcript_114301.0"	"EBSeq,edgeR"
"Transcript_114504.0"	"EBSeq,edgeR"
"Transcript_11468.0"	"EBSeq,edgeR"
"Transcript_115225.0"	"EBSeq,edgeR"
"Transcript_115297.0"	"EBSeq,edgeR"
"Transcript_115355.0"	"EBSeq,edgeR"
"Transcript_11552.0"	"EBSeq,edgeR"
"Transcript_115609.0"	"DESeq,edgeR"
"Transcript_116363.0"	"EBSeq,edgeR"
"Transcript_11646.0"	"EBSeq,edgeR"
"Transcript_11692.0"	"EBSeq,edgeR"
"Transcript_11701.0"	"EBSeq,edgeR"
"Transcript_11716.0"	"EBSeq,edgeR"
"Transcript_11735.0"	"EBSeq,edgeR"
"Transcript_117376.0"	"EBSeq,edgeR"
"Transcript_117725.0"	"EBSeq,edgeR"
"Transcript_117748.0"	"EBSeq,edgeR"
"Transcript_117759.0"	"EBSeq,edgeR"
"Transcript_11780.0"	"EBSeq,edgeR"
"Transcript_118025.0"	"EBSeq,edgeR"
"Transcript_118062.0"	"EBSeq,edgeR"
"Transcript_118523.0"	"EBSeq,edgeR"
"Transcript_118931.0"	"EBSeq,edgeR"
"Transcript_119127.0"	"EBSeq,edgeR"
"Transcript_119381.0"	"EBSeq,edgeR"
"Transcript_120119.0"	"EBSeq,edgeR"
"Transcript_120254.0"	"EBSeq,edgeR"
"Transcript_120626.0"	"EBSeq,edgeR"
"Transcript_12102.0"	"EBSeq,edgeR"
"Transcript_121536.0"	"EBSeq,edgeR"
"Transcript_121649.0"	"EBSeq,edgeR"
"Transcript_121827.0"	"EBSeq,edgeR"
"Transcript_122130.0"	"EBSeq,edgeR"
"Transcript_12237.0"	"EBSeq,edgeR"
"Transcript_122707.0"	"EBSeq,edgeR"
"Transcript_122778.0"	"EBSeq,edgeR"
"Transcript_122959.0"	"EBSeq,edgeR"
"Transcript_122979.0"	"EBSeq,edgeR"
"Transcript_123380.0"	"EBSeq,edgeR"
"Transcript_123883.0"	"EBSeq,edgeR"
"Transcript_123967.0"	"EBSeq,edgeR"
"Transcript_124175.0"	"EBSeq,edgeR"
"Transcript_124583.0"	"EBSeq,edgeR"
"Transcript_124594.0"	"EBSeq,edgeR"
"Transcript_124671.0"	"EBSeq,edgeR"
"Transcript_124708.0"	"EBSeq,edgeR"
"Transcript_125891.0"	"DESeq,edgeR"
"Transcript_126069.0"	"EBSeq,edgeR"
"Transcript_126125.0"	"EBSeq,edgeR"
"Transcript_126296.0"	"EBSeq,edgeR"
"Transcript_126670.0"	"EBSeq,edgeR"
"Transcript_127260.0"	"EBSeq,edgeR"
"Transcript_127483.0"	"EBSeq,edgeR"
"Transcript_127501.0"	"EBSeq,edgeR"
"Transcript_12792.0"	"EBSeq,edgeR"
"Transcript_127926.0"	"EBSeq,edgeR"
"Transcript_129009.0"	"EBSeq,edgeR"
"Transcript_129141.0"	"EBSeq,edgeR"
"Transcript_129275.0"	"EBSeq,edgeR"
"Transcript_129561.0"	"EBSeq,edgeR"
"Transcript_13023.0"	"EBSeq,edgeR"
"Transcript_130398.0"	"EBSeq,edgeR"
"Transcript_130534.0"	"EBSeq,edgeR"
"Transcript_130583.0"	"EBSeq,edgeR"
"Transcript_131021.0"	"EBSeq,edgeR"
"Transcript_131136.0"	"EBSeq,edgeR"
"Transcript_131365.0"	"EBSeq,edgeR"
"Transcript_131425.0"	"EBSeq,edgeR"
"Transcript_131452.0"	"EBSeq,edgeR"
"Transcript_131483.0"	"EBSeq,edgeR"
"Transcript_13208.0"	"EBSeq,edgeR"
"Transcript_133708.0"	"EBSeq,edgeR"
"Transcript_1341.0"	"EBSeq,edgeR"
"Transcript_134182.0"	"EBSeq,edgeR"
"Transcript_13431.0"	"EBSeq,edgeR"
"Transcript_136722.0"	"EBSeq,edgeR"
"Transcript_137031.0"	"EBSeq,edgeR"
"Transcript_137286.0"	"EBSeq,edgeR"
"Transcript_137337.0"	"EBSeq,edgeR"
"Transcript_138340.0"	"EBSeq,edgeR"
"Transcript_138653.0"	"EBSeq,edgeR"
"Transcript_138689.0"	"DESeq,edgeR"
"Transcript_13888.0"	"EBSeq,edgeR"
"Transcript_139416.0"	"EBSeq,edgeR"
"Transcript_139420.0"	"EBSeq,edgeR"
"Transcript_139599.0"	"EBSeq,edgeR"
"Transcript_139620.0"	"EBSeq,edgeR"
"Transcript_14010.0"	"EBSeq,edgeR"
"Transcript_140549.0"	"EBSeq,edgeR"
"Transcript_140559.0"	"EBSeq,edgeR"
"Transcript_140591.0"	"EBSeq,edgeR"
"Transcript_14073.0"	"EBSeq,edgeR"
"Transcript_140749.0"	"DESeq,edgeR"
"Transcript_140782.0"	"DESeq,EBSeq"
"Transcript_140962.0"	"DESeq,EBSeq"
"Transcript_14103.0"	"EBSeq,edgeR"
"Transcript_14136.0"	"EBSeq,edgeR"
"Transcript_141394.0"	"DESeq,EBSeq"
"Transcript_141417.0"	"EBSeq,edgeR"
"Transcript_141780.0"	"EBSeq,edgeR"
"Transcript_14192.0"	"EBSeq,edgeR"
"Transcript_142677.0"	"DESeq,EBSeq"
"Transcript_142861.0"	"DESeq,EBSeq"
"Transcript_142957.0"	"DESeq,edgeR"
"Transcript_143134.0"	"DESeq,EBSeq"
"Transcript_143258.0"	"DESeq,edgeR"
"Transcript_143287.0"	"EBSeq,edgeR"
"Transcript_143345.0"	"DESeq,edgeR"
"Transcript_143572.0"	"DESeq,edgeR"
"Transcript_143765.0"	"DESeq,edgeR"
"Transcript_143858.0"	"DESeq,EBSeq"
"Transcript_143892.0"	"DESeq,edgeR"
"Transcript_143924.0"	"DESeq,edgeR"
"Transcript_144077.0"	"EBSeq,edgeR"
"Transcript_144167.0"	"EBSeq,edgeR"
"Transcript_144207.0"	"DESeq,edgeR"
"Transcript_14430.0"	"EBSeq,edgeR"
"Transcript_144630.0"	"DESeq,edgeR"
"Transcript_145191.0"	"DESeq,edgeR"
"Transcript_145312.0"	"DESeq,edgeR"
"Transcript_145326.0"	"DESeq,edgeR"
"Transcript_145411.0"	"DESeq,edgeR"
"Transcript_145600.0"	"DESeq,edgeR"
"Transcript_145869.0"	"DESeq,edgeR"
"Transcript_145976.0"	"DESeq,edgeR"
"Transcript_146045.0"	"DESeq,edgeR"
"Transcript_146226.0"	"DESeq,edgeR"
"Transcript_14644.0"	"EBSeq,edgeR"
"Transcript_146890.0"	"DESeq,EBSeq"
"Transcript_146962.0"	"DESeq,edgeR"
"Transcript_146963.0"	"DESeq,EBSeq"
"Transcript_147214.0"	"DESeq,EBSeq"
"Transcript_147233.0"	"EBSeq,edgeR"
"Transcript_1474.0"	"EBSeq,edgeR"
"Transcript_147553.0"	"DESeq,edgeR"
"Transcript_147568.0"	"DESeq,edgeR"
"Transcript_147603.0"	"DESeq,EBSeq"
"Transcript_147721.0"	"DESeq,edgeR"
"Transcript_147793.0"	"DESeq,edgeR"
"Transcript_147879.0"	"DESeq,EBSeq"
"Transcript_147998.0"	"DESeq,EBSeq"
"Transcript_148023.0"	"DESeq,edgeR"
"Transcript_148093.0"	"DESeq,edgeR"
"Transcript_148186.0"	"DESeq,edgeR"
"Transcript_148237.0"	"DESeq,edgeR"
"Transcript_148490.0"	"DESeq,edgeR"
"Transcript_148558.0"	"DESeq,edgeR"
"Transcript_148827.0"	"DESeq,edgeR"
"Transcript_149022.0"	"DESeq,EBSeq"
"Transcript_149183.0"	"DESeq,edgeR"
"Transcript_149271.0"	"DESeq,edgeR"
