"baseMean"	"baseMeanA"	"baseMeanB"	"FoldChange"	"logFC"	"PValue"	"FDR"
"Transcript_212947.0"	64.5107726250153	7.04473190644684	121.976813343584	0.060399322866579	-4.04932381410689	0.00534060970795967	0.666852152596639
"Transcript_21313.0"	32.7429757190615	12.3315533536266	53.1543980844964	0.26962362587243	-1.89098117612874	0.0357845648986743	0.723352054389152
"Transcript_213308.0"	30.4146412548133	0	60.8292825096265	0.00449909122711967	-7.79615066422684	0.00101353468214151	0.59890619762796
"Transcript_213447.0"	109.025041864073	2.88033916460326	215.169744563544	0.0157120398228137	-5.99198569843469	0.000695369104993776	0.568472785411864
"Transcript_213559.0"	134.378811448737	0	268.757622897475	0.00103907446068888	-9.91048524233771	8.26614192345181e-05	0.49981541087893
"Transcript_213578.0"	24.7990257151977	0.682643637562791	48.9154077928327	0.00185611689656563	-9.07349671170478	0.00392345913486265	0.666852152596639
"Transcript_213673.0"	4.20118947553197	0	8.40237895106395	0.00394846412663012	-7.98449270169857	0.000839032998849998	0.568472785411864
"Transcript_213718.0"	31.9187034916838	0	63.8374069833675	0.0025582757300089	-8.61061251892626	0.000163037293582779	0.49981541087893
"Transcript_21381.0"	6.82652399984271	10.2943887671917	3.35865923249371	6.22399448850904	2.63784078278487	0.0111526470149518	0.716449147012347
"Transcript_214376.0"	81.9097485926352	0.162574361477189	163.656922823793	0.0092006866824662	-6.76404274562082	0.0108146990332431	0.710047085209127
"Transcript_214496.0"	41.9887521659	82.0719265063468	1.90557782545329	79.262162531005	6.30856042416899	0.00869657172346359	0.698911788060315
"Transcript_214538.0"	155.381910149264	1.18410742625359	309.579712872274	0.00425918913537561	-7.87520548841791	0.00365943840429547	0.666852152596639
"Transcript_214581.0"	1.76611654835195	0	3.5322330967039	0.00984050213002286	-6.66705235100701	0.00175498789183797	0.61828840085704
"Transcript_21469.0"	49.6516568240898	0.648810158248719	98.6545034899309	0.0454427281667111	-4.45980673973768	0.0458423158265351	0.723352054389152
"Transcript_214865.0"	192.854972042934	14.7372769399016	370.972667145965	0.0258643294554911	-5.27289240027356	0.00195310707747461	0.61828840085704
"Transcript_214950.0"	2405.03092529482	3.49141244986406	4806.57043813977	0.00124721423554637	-9.64707498468008	0.00226177308503305	0.643520794706069
"Transcript_215364.0"	230.2824215685	0.23062427059327	460.334218866406	0.00498147156321078	-7.64921229671847	0.0099870976508312	0.709724467428726
"Transcript_215560.0"	39.4508746013432	0	78.9017492026863	0.00313099683294365	-8.31916223549525	0.000532006460734457	0.568472785411864
"Transcript_21564.0"	1.64954538011689	0	3.29909076023378	0.0216706376086616	-5.52811458773578	0.0292745512468995	0.723352054389152
"Transcript_215685.0"	348.175085243531	0	696.350170487062	0.000902363552898848	-10.1140035821075	4.46263485948541e-05	0.49981541087893
"Transcript_21580.0"	5.92868107889304	11.8573621577861	0	55.3985693925737	5.79177681562232	0.0122204642468891	0.718529924853843
"Transcript_215863.0"	82.6284002527435	0	165.256800505487	0.00183052959611782	-9.09352318524676	0.000348245498902387	0.504761186620551
"Transcript_215869.0"	91.4134905578402	0	182.82698111568	0.00356122869014207	-8.1334092009577	0.000308852255861112	0.502759997165913
"Transcript_216185.0"	41.8268086368637	8.80208813211785	74.8515291416095	0.0436273160964345	-4.51862446631161	0.00327507465411896	0.666852152596639
"Transcript_216360.0"	505.724236030045	48.3418969448309	963.10657511526	0.077469814189659	-3.69022191038289	0.0134852727830415	0.722400749426229
"Transcript_21679.0"	4.72894587238238	0.486607618686539	8.97128412607822	0.0161066228893413	-5.95620215703008	0.0395389688800562	0.723352054389152
"Transcript_217354.0"	143.478902957466	1.82894907696001	285.128856837972	0.00833139548122946	-6.90722612217651	0.00533567238025171	0.666852152596639
"Transcript_217589.0"	326.957717976154	0.21554530789022	653.699890644417	0.000848258850899948	-10.2032078011704	0.000603678961714997	0.568472785411864
"Transcript_21759.0"	0.682834328991055	0	1.36566865798211	0.0546716857101362	-4.19306233045891	0.0363905063529488	0.723352054389152
"Transcript_217640.0"	59.5162124869379	98.529967610683	20.5024573631928	4.17013712531059	2.06009482413827	0.0244419906245492	0.723352054389152
"Transcript_217831.0"	16.9319903357798	0	33.8639806715597	0.00587386156253431	-7.41147502059939	0.00145869853790675	0.61828840085704
"Transcript_218102.0"	521.542111749079	70.7509864038643	972.333237094295	0.0818510956342494	-3.61085446146236	0.0120767723873073	0.718529924853843
"Transcript_218292.0"	502.203042673737	17.5931065991841	986.812978748289	0.0296482552110158	-5.07590898458124	0.00134836504704961	0.61828840085704
"Transcript_218361.0"	192.076556051889	64.7654891477959	319.387622955982	0.198084164232453	-2.33581454578818	0.0489042083742267	0.723352054389152
"Transcript_21891.0"	4.86942166585923	8.3313201255535	1.40752320616496	5.47372471050085	2.4525228792074	0.0226912364282586	0.723352054389152
"Transcript_219127.0"	258.642141318697	28.4163848875149	488.867897749878	0.0780222696076914	-3.67997022391499	0.0120117447143657	0.718529924853843
"Transcript_21923.0"	30.3331929493341	60.1037835913621	0.562602307306021	70.7432059103206	6.14451969484391	0.00356215535173893	0.666852152596639
"Transcript_219306.0"	129.102631371555	5.01829191958564	253.186970823525	0.0451502168301766	-4.46912327362852	0.0113537402972134	0.716449147012347
"Transcript_219317.0"	107.257997646401	19.0254875379004	195.490507754901	0.23140755181041	-2.11149214841235	0.0390722730648417	0.723352054389152
"Transcript_21938.0"	40.8214339422658	74.3187807412726	7.32408714325909	23.9565343879968	4.58234731424626	0.00470533169594834	0.666852152596639
"Transcript_219678.0"	164.065427965473	32.0238024429702	296.107053487976	0.154650219378486	-2.69291921492912	0.0275316481760572	0.723352054389152
"Transcript_219687.0"	219.338746801399	0.284762807152251	438.392730795645	0.00348304353291596	-8.16543578006088	0.00295878757013178	0.666852152596639
"Transcript_219703.0"	131.621056464613	37.4660316111032	225.776081318123	0.134583976430381	-2.89342144200105	0.0145086914089328	0.723253560056617
"Transcript_21975.0"	8.08950632036674	0.431090615780441	15.747922024953	0.0404731058989292	-4.62689262435899	0.0430763053365417	0.723352054389152
"Transcript_21991.0"	7.2628433900612	13.5741862170594	0.951500563063034	17.1648616840145	4.10138632686413	0.0460954333385258	0.723352054389152
"Transcript_220116.0"	103.049077146223	32.4886912689391	173.609463023507	0.246283916152069	-2.02160568079518	0.0392410100492355	0.723352054389152
"Transcript_220274.0"	379.460878134677	36.0209308187895	722.900825450565	0.195460711593197	-2.35504944585015	0.0292001372318801	0.723352054389152
"Transcript_22037.0"	20.6515730116832	2.74828504640191	38.5548609769646	0.17568356051292	-2.50894889657528	0.0298162911575828	0.723352054389152
"Transcript_220432.0"	104.925871981728	1.47784567133258	208.373898292124	0.0142529620187529	-6.13259442167614	0.00651191831042814	0.667499310621569
"Transcript_22068.0"	4.10357344502862	1.85808994742957	6.34905694262766	0.190370899460006	-2.3931151331186	0.02429877998537	0.723352054389152
"Transcript_221504.0"	142.02715442931	19.1770736486217	264.877235209999	0.0956202610838165	-3.38653984491517	0.0191033668247875	0.723352054389152
"Transcript_22171.0"	22.4204152614404	39.7240961421696	5.11673438071127	6.18798458938711	2.62946960389062	0.0314865518465433	0.723352054389152
"Transcript_221763.0"	49.6929750882669	22.337452048392	77.0484981281418	0.264911389356	-1.91641822394616	0.041744886820137	0.723352054389152
"Transcript_221985.0"	163.816075171498	6.38030243335951	321.251847909636	0.0415861547692785	-4.58775289627296	0.00693640451059925	0.677642581797936
"Transcript_222064.0"	140.078413483638	18.1935745091643	261.963252458113	0.205804963371645	-2.28065031894649	0.0250309402628689	0.723352054389152
"Transcript_22210.0"	9.55108525313006	19.0791080792008	0.023062427059327	40.9180909692298	5.35466693270102	0.0420684026330524	0.723352054389152
"Transcript_222128.0"	82.6741335625349	20.9755618952995	144.37270522977	0.252369239661576	-1.98639201852931	0.0471927198059174	0.723352054389152
"Transcript_222393.0"	48.1470342573948	12.9848573488282	83.3092111659615	0.190974574899855	-2.38854751478077	0.0291756976392673	0.723352054389152
"Transcript_222402.0"	7.14928097069631	0.317166854354345	13.9813950870383	0.0230993681436016	-5.43600280084161	0.0383393432703061	0.723352054389152
"Transcript_222406.0"	186.746274558299	21.919358898786	351.573190217811	0.0578694492778028	-4.11105427519763	0.0331915877424906	0.723352054389152
"Transcript_222415.0"	136.308031207291	0.353509363478297	272.262553051104	0.0226398355735625	-5.46499270943476	0.0268900156617516	0.723352054389152
"Transcript_22251.0"	11.4434873348935	0.324405079124359	22.5625695906626	0.0280247576747936	-5.15715429142324	0.0115452124459983	0.717468228802113
"Transcript_22255.0"	3.08274962092771	0	6.16549924185542	0.0372106275799817	-4.74814146717204	0.0103829245919101	0.710047085209127
"Transcript_222577.0"	232.97300509892	38.7165136699698	427.22949652787	0.249721831061809	-2.00160614551601	0.0423022213200187	0.723352054389152
"Transcript_222598.0"	79.2094781136786	32.3764572447615	126.042498982596	0.160337936790602	-2.64081227984835	0.0385638898861085	0.723352054389152
"Transcript_222649.0"	192.5330331517	30.4293364975537	354.636729805847	0.132772340430849	-2.91297346386109	0.0120545824985077	0.718529924853843
"Transcript_222889.0"	26.4660109365784	16.3537541186832	36.5782677544737	0.202254116842972	-2.30575902615798	0.0391157415221576	0.723352054389152
"Transcript_222999.0"	40.7087897200552	0.682074482164772	80.7355049579456	0.0176745667539533	-5.82218133822427	0.00260832599317712	0.661988380352504
"Transcript_223094.0"	68.1806148718285	6.75354863805595	129.607681105601	0.075583235808789	-3.7257899063533	0.0173173159838948	0.723352054389152
"Transcript_223464.0"	19.7176496621789	0	39.4352993243578	0.00436477070431327	-7.83987841830774	0.000421080942842651	0.52502522154181
"Transcript_223485.0"	16.833907671666	3.65377320963819	30.0140421336938	0.112294274777224	-3.15464371978519	0.0386648554565849	0.723352054389152
"Transcript_223677.0"	41.4003311101795	77.6818001185022	5.11886210185668	8.56878061845077	3.09908991602046	0.0258758010125377	0.723352054389152
"Transcript_223923.0"	29.7845666258198	3.65176982163196	55.9173634300076	0.14440580954191	-2.79179931091224	0.0154918707458724	0.723352054389152
"Transcript_224268.0"	53.6079963483389	0.21554530789022	107.000447388788	0.0196929810462187	-5.66617467248826	0.0173485023751979	0.723352054389152
"Transcript_224273.0"	21.7316844651226	37.2529725252402	6.21039640500493	5.05993247577074	2.33911813244514	0.0465309476340358	0.723352054389152
"Transcript_224314.0"	1.55620819765651	3.03112921457443	0.0812871807385946	13.2801325923319	3.73119764589033	0.0350976451402184	0.723352054389152
"Transcript_224435.0"	13.3268633215414	1.1155966409492	25.5381300021335	0.0864218290428457	-3.53246042513822	0.0289110689007794	0.723352054389152
"Transcript_224471.0"	35.7477000851517	1.91399045473829	69.5814097155652	0.0328146462904262	-4.92951630742172	0.0162014889164757	0.723352054389152
"Transcript_224483.0"	17.5444272173846	0.97908311878595	34.1097713159832	0.0605564815450792	-4.04557480553641	0.0469345317054828	0.723352054389152
"Transcript_224542.0"	69.4106085571911	1.30371170938378	137.517505404998	0.0158658113316339	-5.97793489138737	0.0139806734885009	0.722400749426229
"Transcript_224616.0"	16.1599213318791	0	32.3198426637581	0.00928951075287342	-6.7501816679239	0.00353524006562752	0.666852152596639
"Transcript_224635.0"	7.84345796255288	0	15.6869159251058	0.0049057228823176	-7.67131854436582	0.00125064498576989	0.61828840085704
"Transcript_2247.0"	27.8022579575681	0.162574361477189	55.4419415536591	0.0269169040638674	-5.2153437065932	0.0310891993394685	0.723352054389152
"Transcript_224769.0"	9.88856727105199	0.532757240601061	19.2443773015029	0.0174282141568266	-5.84243144355191	0.00579615184068834	0.666852152596639
"Transcript_224777.0"	18.2796020626045	1.19935303957883	35.3598510856302	0.0942313006038898	-3.40764983348985	0.0468941214655765	0.723352054389152
"Transcript_224855.0"	7.64631185588404	0	15.2926237117681	0.0110160968504319	-6.50424304136353	0.00152068553893549	0.61828840085704
"Transcript_224941.0"	12.7579673227402	0	25.5159346454804	0.0034259143483253	-8.18929520177229	0.00028424893781808	0.49981541087893
"Transcript_224996.0"	17.8422793518398	35.6845587036795	0	136.422455049647	7.09193732037185	0.00716703803804251	0.678534877176162
"Transcript_225118.0"	17.7732486480515	3.72485388434362	31.8216434117595	0.0516610561960708	-4.27477905051438	0.00161558745458099	0.61828840085704
"Transcript_225184.0"	13.2910285262276	17.4887828499898	9.09327420246538	9.85174247670216	3.30037891646451	0.0317685473267818	0.723352054389152
"Transcript_225244.0"	2.39937972897671	0	4.79875945795342	0.0355069585771224	-4.81575440118781	0.00875982823712856	0.698911788060315
"Transcript_225316.0"	5.44225412323516	0.685884928636064	10.1986233178343	0.158946377241585	-2.65338796041941	0.0473165902438284	0.723352054389152
"Transcript_225368.0"	7.94674264428406	0.62318856560365	15.2702967229645	0.0540704291827907	-4.20901638195059	0.0324470206911414	0.723352054389152
"Transcript_225394.0"	19.3879757879171	1.92886747814104	36.8470840976931	0.141885126083531	-2.81720473628696	0.032479786558526	0.723352054389152
"Transcript_225424.0"	8.72958496955392	17.4591699391078	0	51.3902261696229	5.68342209638002	0.0276472350215044	0.723352054389152
"Transcript_22551.0"	3.83602392936276	0.231316823686367	7.44073103503914	0.0554582908612711	-4.1724530343415	0.0414370135095246	0.723352054389152
"Transcript_225583.0"	7.02676506644885	0	14.0535301328977	0.0313051174331242	-4.997457676645	0.0450772986805903	0.723352054389152
"Transcript_22560.0"	3.44480893985818	0.406435903692973	6.48318197602339	0.0555736737269919	-4.16945457621788	0.0460801728874617	0.723352054389152
"Transcript_225865.0"	12.5934050818564	0	25.1868101637128	0.00497192989335256	-7.65197833083518	0.0016467710461614	0.61828840085704
"Transcript_226028.0"	3.83966901281287	7.27290212193276	0.406435903692973	13.2539746100602	3.72835315572223	0.00521382173135168	0.666852152596639
"Transcript_22603.0"	4.59324126286546	0	9.18648252573093	0.0101374119811311	-6.62416680158983	0.00381125134066786	0.666852152596639
"Transcript_226260.0"	2.52169478129699	5.04338956259397	0	32.9572182860499	5.04252257362575	0.00199116871925228	0.61828840085704
"Transcript_226338.0"	21.3238780813826	1.42271845354608	41.2250377092191	0.0666701127841982	-3.90681602208582	0.0499552858097598	0.723352054389152
"Transcript_226506.0"	17.4555601187109	0.486607618686539	34.4245126187352	0.0305741414749685	-5.03154420147816	0.0164258496704244	0.723352054389152
"Transcript_226697.0"	7.74525245609692	12.4856587563667	3.00484615582714	4.9067100650374	2.2947560258201	0.0404217460962838	0.723352054389152
"Transcript_226707.0"	6.46870587264125	12.9374117452825	0	35.5019821128217	5.1498276689275	0.00983704526838289	0.709724467428726
"Transcript_226760.0"	9.08334221548206	0	18.1666844309641	0.0106778233043176	-6.54923860905298	0.0105906041348668	0.710047085209127
"Transcript_226800.0"	8.85090107902574	0.707207100018982	16.9945950580325	0.0245361539701368	-5.34894706477806	0.0165104443786641	0.723352054389152
"Transcript_226857.0"	4.97331170925689	0	9.94662341851377	0.0269587881415003	-5.2131005442024	0.0391952563682396	0.723352054389152
"Transcript_22691.0"	37.9090728251141	3.40448037342409	72.4136652768042	0.0977701702436496	-3.35446182486238	0.0294175664379116	0.723352054389152
"Transcript_226938.0"	5.95804310364989	0	11.9160862072998	0.0202966370891609	-5.62261547993566	0.0136839947455368	0.722400749426229
"Transcript_226970.0"	3.52327662640293	0	7.04655325280586	0.026488082283003	-5.23851279230923	0.0195548697316425	0.723352054389152
"Transcript_22705.0"	7.1330789975954	0.162574361477189	14.1035836337136	0.0343454508208884	-4.86373716825033	0.0325883296590804	0.723352054389152
"Transcript_227155.0"	2.18967340969558	4.33322196527251	0.0461248541186541	20.5305644066813	4.35970138407414	0.0124518643745293	0.718529924853843
"Transcript_22722.0"	3.90846730053922	0.0812871807385946	7.73564742033985	0.019793813617267	-5.65880659069559	0.00567533893235933	0.666852152596639
"Transcript_227264.0"	8.30529602736109	0.142381403576125	16.4682106511461	0.0328375172943526	-4.92851113459945	0.012232899042727	0.718529924853843
"Transcript_227326.0"	2.45818573533736	0	4.91637147067472	0.0117253434374727	-6.41422600961127	0.00610191071446128	0.667499310621569
"Transcript_227338.0"	7.91991261679714	0	15.8398252335943	0.00970555872680732	-6.6869730166802	0.00433285701204943	0.666852152596639
"Transcript_227377.0"	4.64003451058187	9.28006902116374	0	31.1473902740555	4.96103938505789	0.0269340213770185	0.723352054389152
"Transcript_227442.0"	3.98274945800758	0.256082919051697	7.70941599696347	0.0595336654240559	-4.07015046748473	0.036039854081533	0.723352054389152
"Transcript_227497.0"	9.05674072454763	0	18.1134814490953	0.0154215971191343	-6.01890400580991	0.00896152550999947	0.700217757249318
"Transcript_227571.0"	6.29145751918568	0	12.5829150383714	0.0196274872986124	-5.67098069826766	0.0129647256733345	0.720833319131497
"Transcript_227649.0"	1.9629231642213	0	3.9258463284426	0.0437602868176683	-4.51423399576967	0.0367299318742565	0.723352054389152
"Transcript_227670.0"	1.49276659769592	0	2.98553319539184	0.0653340378406026	-3.93602138437522	0.0457187220778554	0.723352054389152
"Transcript_228210.0"	0.632702633652238	0	1.26540526730448	0.0416359595933765	-4.58602611531175	0.0291747628259209	0.723352054389152
"Transcript_228338.0"	0.437173873213293	0	0.874347746426586	0.0248496421031956	-5.33063111624323	0.0386642803565705	0.723352054389152
"Transcript_228394.0"	37.5796589593837	75.1593179187674	0	86.3102559058763	6.43146009421545	0.0134698780079575	0.722400749426229
"Transcript_228415.0"	1.24639572006974	2.02116321319756	0.471628226941917	14.9256817303238	3.89972492296007	0.0413856878163365	0.723352054389152
"Transcript_228500.0"	3.22972867192087	6.26426942532928	0.195187918512468	17.6636747459016	4.14271360696691	0.0282702116108305	0.723352054389152
"Transcript_228538.0"	3.56063345670611	0	7.12126691341221	0.0387419817128635	-4.68995843784187	0.0108264654476256	0.710047085209127
"Transcript_228598.0"	3.48766345801705	5.48908586068456	1.48624105534954	5.78561642750877	2.53247067921733	0.0387221677668438	0.723352054389152
"Transcript_228738.0"	0.658044721337711	0	1.31608944267542	0.0251981145922708	-5.31054039930909	0.0169608107684682	0.723352054389152
"Transcript_228753.0"	1.03338692524309	2.06677385048619	0	22.5779667292228	4.49684366418043	0.0406519966355272	0.723352054389152
"Transcript_228799.0"	3.16337928008534	0	6.32675856017068	0.0351266695342712	-4.83128939300848	0.00850324650329088	0.694989193285707
"Transcript_228873.0"	3.06044673533799	6.12089347067599	0	31.4991457012041	4.97724079621898	0.0116545661219514	0.71795751365452
"Transcript_228881.0"	2.10336724421148	0	4.20673448842295	0.065625482055664	-3.92960007467224	0.0485183519998874	0.723352054389152
"Transcript_228885.0"	2.10477743081708	0	4.20955486163416	0.0281239494392063	-5.15205698383278	0.0178850123801394	0.723352054389152
"Transcript_229087.0"	0.0461248541186541	0	0.0922497082373082	0.112810358173965	-3.14802855374523	0.0445360001181474	0.723352054389152
"Transcript_229090.0"	2.15426716092393	0	4.30853432184787	0.0575988806234839	-4.11781541516687	0.0437720728774034	0.723352054389152
"Transcript_229123.0"	2.77210390265176	5.54420780530352	0	22.3005788711527	4.47900925452631	0.0156964299081174	0.723352054389152
"Transcript_229221.0"	5.02531999319068	0	10.0506399863814	0.0074038320653343	-7.0775121124759	0.00153520564609295	0.61828840085704
"Transcript_22925.0"	18.0828148197421	0.317166854354345	35.8484627851298	0.0522776397806132	-4.25766218164959	0.0470025962940985	0.723352054389152
"Transcript_229254.0"	3.01053748950185	5.43172822871315	0.589346750290556	11.1921167790939	3.48441101573182	0.0205948483391256	0.723352054389152
"Transcript_229279.0"	3.63479121724612	0	7.26958243449223	0.0337218796119909	-4.89017123738194	0.0218229215310853	0.723352054389152
"Transcript_229370.0"	1.31547518356721	0	2.63095036713442	0.0391312817483044	-4.67553382316911	0.0302986413929489	0.723352054389152
"Transcript_229375.0"	0.630147749414884	1.26029549882977	0	9.1625794985808	3.19575381075921	0.0295713756691366	0.723352054389152
"Transcript_229376.0"	1.32514480665696	2.65028961331392	0	15.3799224562457	3.94297632430727	0.0216766326646393	0.723352054389152
"Transcript_229407.0"	1.51043975845668	0	3.02087951691336	0.0457161040347921	-4.4511537286803	0.0400571572297643	0.723352054389152
"Transcript_229417.0"	1.85335341574866	3.70670683149733	0	17.0542194280897	4.09205681917348	0.00883797710508392	0.698911788060315
"Transcript_229423.0"	0.904680724130989	1.80936144826198	0	13.689972098374	3.77504760111952	0.0262799757848918	0.723352054389152
"Transcript_229450.0"	1.1535041280398	0	2.30700825607959	0.0125686651642991	-6.31402475108263	0.00676002482811624	0.677138758671371
"Transcript_229487.0"	4.52574733545157	0	9.05149467090314	0.0303315645850606	-5.04303627173713	0.0457643280724969	0.723352054389152
"Transcript_229491.0"	1.69291350307967	0	3.38582700615934	0.0534022929809533	-4.22695450027335	0.0385655594377529	0.723352054389152
"Transcript_229493.0"	1.03694179725706	2.07388359451412	0	10.6889138207192	3.41804335252221	0.0244027583325216	0.723352054389152
"Transcript_229546.0"	7.00522250643216	0	14.0104450128643	0.0181203818547338	-5.78624283184499	0.0224876001248946	0.723352054389152
"Transcript_229584.0"	2.12043629045174	0	4.24087258090348	0.0483751190682658	-4.3695909775309	0.00560723416289422	0.666852152596639
"Transcript_229612.0"	2.10718756208574	0	4.21437512417147	0.0526882860746099	-4.24637393949734	0.0378091513112061	0.723352054389152
"Transcript_229620.0"	1.47072713041998	2.31553434155958	0.625919919280388	9.27516234700554	3.21337253404287	0.0367896108599008	0.723352054389152
"Transcript_22964.0"	17.1321902196518	0	34.2643804393035	0.00580939782196084	-7.42739565705556	0.00142384072322476	0.61828840085704
"Transcript_229699.0"	3.82097498019472	0	7.64194996038943	0.0370243135674187	-4.75538320164915	0.0299024667529686	0.723352054389152
"Transcript_229829.0"	3.77182274496839	7.32810018204657	0.21554530789022	18.6603636785295	4.22190519855282	0.00367842638701327	0.666852152596639
"Transcript_229835.0"	0.789009831892444	0	1.57801966378489	0.0522115777356451	-4.25948643490042	0.0465405331540168	0.723352054389152
"Transcript_230005.0"	46.1792056113584	91.110367395549	1.24804382716788	75.8111598260734	6.24433833168285	0.000463745804129409	0.566175658616493
"Transcript_23004.0"	11.9098614090831	0	23.8197228181662	0.0229100654062215	-5.44787461235882	0.0298030889969623	0.723352054389152
"Transcript_230077.0"	1.55721716592662	0	3.11443433185323	0.0673808676992703	-3.89151718284408	0.0471860243910494	0.723352054389152
"Transcript_230134.0"	5.01860418657712	0.122188546675325	9.91501982647892	0.0637629036026688	-3.97113886223757	0.0478364834682464	0.723352054389152
"Transcript_230163.0"	6.07402931863237	0	12.1480586372647	0.022896075173686	-5.44875587585196	0.0317356082818201	0.723352054389152
"Transcript_230170.0"	0.908940247598637	1.81788049519727	0	17.8939981530496	4.16140386747163	0.0445839572608738	0.723352054389152
"Transcript_230206.0"	1.85551462508575	0	3.7110292501715	0.0718702094472447	-3.79846229934564	0.0444271555451199	0.723352054389152
"Transcript_230239.0"	0.942954213612052	0	1.8859084272241	0.0536790016080044	-4.21949835110876	0.0453283104024655	0.723352054389152
"Transcript_23028.0"	44.3493303506735	6.93746306218294	81.7611976391641	0.0782335785333205	-3.67606823203992	0.0145524018038511	0.723253560056617
"Transcript_230301.0"	1.76807985044309	0	3.53615970088618	0.057598891164299	-4.11781515114819	0.0437723071008748	0.723352054389152
"Transcript_230394.0"	0.562446745297443	1.12489349059489	0	9.43845856309392	3.23855126584118	0.0312163151683088	0.723352054389152
"Transcript_230395.0"	0.811873182072616	1.62374636414523	0	8.30469104702939	3.05392649772294	0.0305289501085501	0.723352054389152
"Transcript_230421.0"	2.25089837680358	4.50179675360716	0	18.6280765243638	4.2194068087791	0.042134968766009	0.723352054389152
"Transcript_230517.0"	1.96893631870077	3.47523899002881	0.462633647372733	9.67849279160507	3.27478239756408	0.0289054223304285	0.723352054389152
"Transcript_230615.0"	3.36220400533564	0	6.72440801067127	0.0357193387761429	-4.80715081573242	0.0234480414700666	0.723352054389152
"Transcript_230702.0"	0.789025019367456	1.57805003873491	0	15.7602022918738	3.97821414767721	0.0256407964591959	0.723352054389152
"Transcript_231106.0"	6.34335259413941	0	12.6867051882788	0.0146964365784047	-6.0883898002825	0.00294006217542354	0.666852152596639
"Transcript_231112.0"	1.97030860383787	3.94061720767575	0	19.6974702435384	4.29993845038342	0.0100048921118074	0.709724467428726
"Transcript_23117.0"	11.5872778940237	0	23.1745557880473	0.0100012454580199	-6.6436765193522	0.00484237737027803	0.666852152596639
"Transcript_231220.0"	2.4125695880858	0	4.8251391761716	0.0161621803780343	-5.95123435007698	0.00795079433152852	0.689132695483935
"Transcript_231473.0"	1.73028800914404	0	3.46057601828808	0.0585864870707682	-4.09328824328549	0.0477210004493791	0.723352054389152
"Transcript_231479.0"	0.494919177318428	0.989838354636856	0	19.5201158337614	4.28688970886897	0.0196502040828448	0.723352054389152
"Transcript_231564.0"	3.25096025713203	0	6.50192051426406	0.0282125963797322	-5.14751674782153	0.0415841303663606	0.723352054389152
"Transcript_231628.0"	5.86208161262535	0.638324643008706	11.085838582242	0.084881526437095	-3.5584055890896	0.0373276335417033	0.723352054389152
"Transcript_231661.0"	1.88454004006418	0.0437173873213293	3.72536269280703	0.0781329245843792	-3.67792557322419	0.013955193077638	0.722400749426229
"Transcript_23168.0"	18.5661550860645	0	37.1323101721289	0.00881460187853952	-6.82588887459791	0.000849329220949676	0.568472785411864
"Transcript_231791.0"	1.12036749034581	0	2.24073498069161	0.0554588864389559	-4.17243754103391	0.0210391802819787	0.723352054389152
"Transcript_231823.0"	3.69418044892043	0	7.38836089784086	0.0189697555681239	-5.72015510053126	0.011239881091085	0.716449147012347
"Transcript_231891.0"	2.86699319213423	0	5.73398638426845	0.034244784500908	-4.8679719082017	0.0229592514327558	0.723352054389152
"Transcript_231944.0"	0.583907785938238	1.16781557187648	0	12.6350563074521	3.6593601884776	0.0285179105900387	0.723352054389152
"Transcript_232117.0"	3.8124732163228	0.912840285160437	6.71210614748517	0.156129400843408	-2.67918585701423	0.0474270518089152	0.723352054389152
"Transcript_232293.0"	2.69431634862775	0	5.38863269725551	0.0200038939274801	-5.64357532962181	0.0288745140730304	0.723352054389152
"Transcript_232365.0"	0.75268527934292	0	1.50537055868584	0.02373952012546	-5.39656541737352	0.00844913141662829	0.694989193285707
"Transcript_232420.0"	1.02926004501179	0	2.05852009002357	0.0661654019118376	-3.91777916516158	0.0407417812594531	0.723352054389152
"Transcript_232428.0"	3.48643190446476	0	6.97286380892952	0.0215787730818051	-5.53424335085775	0.0122902593511343	0.718529924853843
"Transcript_232539.0"	5.20949168030537	10.2967948139354	0.122188546675325	10.5486639307427	3.39898837698992	0.0469955290708239	0.723352054389152
"Transcript_232641.0"	9.12622177934602	0	18.252443558692	0.0143321198312997	-6.1246041786449	0.00641995226375668	0.667499310621569
"Transcript_232772.0"	4.40077929565567	0	8.80155859131135	0.0622278423869952	-4.00629596494661	0.046253727377042	0.723352054389152
"Transcript_232835.0"	0.52100566464543	1.04201132929086	0	7.40935004596959	2.88934699373455	0.0438460642083692	0.723352054389152
"Transcript_232837.0"	1.19401337538142	0.0437173873213293	2.34430936344151	0.0804563005149734	-3.63565078727484	0.0454169010908507	0.723352054389152
"Transcript_232889.0"	0.994067227115897	0	1.98813445423179	0.101128678117897	-3.30573591949095	0.0223995738750779	0.723352054389152
"Transcript_232906.0"	1.95003392720143	0.374128735067393	3.52593911933546	0.0705745628618372	-3.82470790211127	0.0418412678392554	0.723352054389152
"Transcript_232921.0"	1.61005706303092	3.22011412606185	0	14.0322468737773	3.81067412979812	0.022642982377521	0.723352054389152
"Transcript_233075.0"	12.9327184734132	0	25.8654369468264	0.00426178723031404	-7.87432571627943	0.00302411055819685	0.666852152596639
"Transcript_233151.0"	2.25622215058696	4.25636138212221	0.256082919051697	12.2761819570253	3.61779002952487	0.0483140384817512	0.723352054389152
"Transcript_233197.0"	35.9100290319495	1.10045073692306	70.7196073269759	0.0631460921159532	-3.98516273619555	0.0454533125230098	0.723352054389152
