"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"
"Transcript_149818.0"	0.321193811983182	0.642387623966365	0	0	-Inf	0.000347824688981179	0.0839944923898915
"Transcript_149966.0"	0.207476841522689	0.361756945929963	0.0531967371154149	0.147051045498692	-2.76561105340012	0.0135019806295977	0.368838189042873
"Transcript_149980.0"	0.448677408993114	0.897354817986228	0	0	-Inf	0.00811623890374489	0.323154692393743
"Transcript_150055.0"	0.239709071945083	0	0.479418143890165	Inf	Inf	0.00188701449547444	0.161451767950979
"Transcript_150063.0"	0.144258406108961	0.288516812217923	0	0	-Inf	0.00765772126290295	0.314575828482099
"Transcript_150163.0"	0.186188579903952	0	0.372377159807905	Inf	Inf	0.0202872303103532	0.411952104390899
"Transcript_150182.0"	0.24676624889003	0.49353249778006	0	0	-Inf	0.00412621366620756	0.215320019122768
"Transcript_150225.0"	0.685042816285112	0	1.37008563257022	Inf	Inf	0.0237823780978151	0.431260462310599
"Transcript_150235.0"	0.323527036050316	0.0823654202645409	0.564688651836092	6.85589474347884	2.77734496035083	0.0104703581711752	0.363282376066101
"Transcript_150263.0"	0.345639583446207	0.538514107690661	0.152765059201754	0.283678843358189	-1.81766953581677	0.0187668591800647	0.411952104390899
"Transcript_150298.0"	0.419003309985373	0.838006619970746	0	0	-Inf	0.00695397973328743	0.313632231657605
"Transcript_150361.0"	0.313670810560309	0.627341621120618	0	0	-Inf	0.0426062154295848	0.557278608479047
"Transcript_150382.0"	0.223722843495388	0.447445686990776	0	0	-Inf	0.00765772102955374	0.314575828482099
"Transcript_150384.0"	0.326798539472079	0.653597078944158	0	0	-Inf	0.000100986834092321	0.0682180272438673
"Transcript_150407.0"	0.314061558584121	0	0.628123117168243	Inf	Inf	0.000228448824143162	0.079687845193081
"Transcript_150458.0"	0.663391828312168	0	1.32678365662434	Inf	Inf	0.0190716414500962	0.411952104390899
"Transcript_150478.0"	0.289908902516617	0.530033643990065	0.0497841610431695	0.0939264169504354	-3.41232521460694	0.0231550521976511	0.425617728026466
"Transcript_150479.0"	0.754514173096189	0	1.50902834619238	Inf	Inf	0.035067110094973	0.529797538866541
"Transcript_150489.0"	0.252948107900803	0	0.505896215801607	Inf	Inf	0.00188701448689949	0.161451767950979
"Transcript_150501.0"	0.251515906895087	0.453247652747005	0.0497841610431695	0.109838761969184	-3.1865408253147	0.00451552850160289	0.228909171310524
"Transcript_150519.0"	0.335881253947154	0.0641148471595384	0.60764766073477	9.47748747217234	3.24450464436909	0.0055731621113177	0.264666487882852
"Transcript_150720.0"	0.375444875758714	0.750889751517429	0	0	-Inf	0.0025570873132183	0.17986379920086
"Transcript_150731.0"	0.202914198246438	0.352631659377461	0.0531967371154149	0.150856384277376	-2.72875234192008	0.0135019805858236	0.368838189042873
"Transcript_150743.0"	0.695660287084158	1.39132057416832	0	0	-Inf	0.0271440858937087	0.440392503195769
"Transcript_150746.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_150847.0"	0.362066734022708	0.724133468045415	0	0	-Inf	0.000144368642031345	0.0682180272438673
"Transcript_150855.0"	0.216523279459621	0	0.433046558919241	Inf	Inf	0.00409180240189845	0.215320019122768
"Transcript_150858.0"	0.234971621826207	0.416746506537	0.0531967371154149	0.127647709773164	-2.96976044142388	0.0303610904251261	0.473953282123932
"Transcript_150878.0"	0.302918805742927	0.605837611485854	0	0	-Inf	0.000347824690515519	0.0839944923898915
"Transcript_151219.0"	0.307892178653668	0.0961722707393076	0.519612086568029	5.40293041407467	2.43374210119247	0.0494069862477585	0.579881476655363
"Transcript_151237.0"	0.48795332285864	0.161715245291351	0.814191400425929	5.0347226011936	2.33191229205388	0.0339344333741835	0.518006164259938
"Transcript_151263.0"	0.314366998439394	0.578949835835619	0.0497841610431695	0.0859904571374724	-3.53967962535932	0.0394412865497962	0.554443026792109
"Transcript_151272.0"	0.273780102498712	0	0.547560204997424	Inf	Inf	0.000870233540275552	0.110623484233496
"Transcript_151300.0"	0.237476519413251	0.474953038826501	0	0	-Inf	0.00222332980229753	0.161451767950979
"Transcript_151373.0"	0.39258761856196	0.78517523712392	0	0	-Inf	0.0115346154288164	0.368838189042873
"Transcript_151399.0"	0.515775032061316	1.03155006412263	0	0	-Inf	0.0234748086597602	0.427699076301537
"Transcript_151440.0"	0.157946335937713	0.315892671875427	0	0	-Inf	0.0076577212058207	0.314575828482099
"Transcript_151596.0"	0.112200982529192	0.224401965058385	0	0	-Inf	0.0263751663240365	0.431260462310599
"Transcript_151659.0"	0.231186469649753	0.462372939299506	0	0	-Inf	0.000645517831626941	0.100876363497368
"Transcript_151704.0"	0.112200982529192	0.224401965058385	0	0	-Inf	0.0263751663240365	0.431260462310599
"Transcript_151784.0"	0.128229694319077	0.256459388638154	0	0	-Inf	0.0142117441530802	0.368838189042873
"Transcript_151797.0"	0.278915402595058	0.0641148471595384	0.493715958030578	7.70049340992818	2.94495088960629	0.0356923085949419	0.529797538866541
"Transcript_151909.0"	0.831479583066119	0	1.66295916613224	Inf	Inf	0.0373139969394911	0.547049160196751
"Transcript_151926.0"	0.2260999907319	0.352631659377461	0.0995683220863389	0.282357863902854	-1.82440328274414	0.0447101982376411	0.573076782204851
"Transcript_151929.0"	0.441213731037748	0.882427462075497	0	0	-Inf	0.00704962967936426	0.314575828482099
"Transcript_151962.0"	0.178537691003849	0.357075382007697	0	0	-Inf	0.00412621376532347	0.215320019122768
"Transcript_152159.0"	0.313282371615853	0.576780582188536	0.0497841610431695	0.0863138645449339	-3.53426387250659	0.0394412868537228	0.554443026792109
"Transcript_152207.0"	0.159590211346245	0	0.31918042269249	Inf	Inf	0.0192394870097197	0.411952104390899
"Transcript_152210.0"	0.303596832345369	0.557409503647569	0.0497841610431695	0.0893134414059906	-3.48497887679682	0.023155052308449	0.425617728026466
"Transcript_152303.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_152322.0"	0.290124395588941	0.0641148471595384	0.516133944018343	8.0501469922253	3.00901512645935	0.0356923086482882	0.529797538866541
"Transcript_152361.0"	0.372580618087354	0	0.745161236174708	Inf	Inf	0.00428443044471269	0.222585277412281
"Transcript_152394.0"	0.313670810560309	0.627341621120618	0	0	-Inf	0.0426062154295848	0.557278608479047
"Transcript_152416.0"	0.0961722707393076	0.192344541478615	0	0	-Inf	0.0489489108969482	0.578444056540221
"Transcript_152443.0"	0.330813553363555	0.661627106727109	0	0	-Inf	0.000187418553290422	0.0682180272438673
"Transcript_152500.0"	0.306431372450369	0.0823654202645409	0.530497324636196	6.44077724526078	2.68723479707003	0.0194557339069893	0.411952104390899
"Transcript_152682.0"	0.39258761856196	0.78517523712392	0	0	-Inf	0.0115346154288164	0.368838189042873
"Transcript_152739.0"	0.434276820627538	0	0.868553641255076	Inf	Inf	0.00504754026361959	0.253159940552148
"Transcript_152800.0"	0.312095277251501	0.570993817387587	0.0531967371154149	0.0931651718381135	-3.42406546029363	0.00782775887105478	0.314575828482099
"Transcript_152814.0"	0.306468599941934	0	0.612937199883868	Inf	Inf	0.000401325171163763	0.0839944923898915
"Transcript_152966.0"	0.201469828031117	0.402939656062233	0	0	-Inf	0.00119799794404354	0.128111452017329
"Transcript_152983.0"	0.496896266198027	0.993792532396054	0	0	-Inf	0.0114997514354635	0.368838189042873
"Transcript_153045.0"	0.496572553968032	0.993145107936064	0	0	-Inf	0.0201437850097858	0.411952104390899
"Transcript_153080.0"	0.326679618826064	0.653359237652128	0	0	-Inf	0.000347824688629268	0.0839944923898915
"Transcript_153100.0"	0.128229694319077	0.256459388638154	0	0	-Inf	0.0142117441530802	0.368838189042873
"Transcript_153109.0"	0.260097419212448	0	0.520194838424895	Inf	Inf	0.001887014482499	0.161451767950979
"Transcript_153155.0"	0.282417629901156	0.564835259802311	0	0	-Inf	0.0001874185557336	0.0682180272438673
"Transcript_153167.0"	0.26272005758792	0.425871793089501	0.0995683220863389	0.233798818569357	-2.09666045521641	0.0170086444564079	0.411952104390899
"Transcript_153172.0"	0.149352483129508	0	0.298704966259017	Inf	Inf	0.0192394870462687	0.411952104390899
"Transcript_153173.0"	0.335591395188683	0.0411827101322704	0.630000080245095	15.297683863487	3.93524133397484	0.00278003379547108	0.18534191379201
"Transcript_153287.0"	0.402591562717307	0	0.805183125434614	Inf	Inf	0.00185787434254989	0.161451767950979
"Transcript_153315.0"	0.32847593561711	0.535613073011546	0.121338798222673	0.226541890660794	-2.14215024611441	0.00626705499320038	0.287665133161874
"Transcript_153319.0"	0.254926367728961	0.410284413371584	0.0995683220863389	0.242681220249433	-2.04286562422811	0.0447101981025424	0.573076782204851
"Transcript_153344.0"	0.236296495872837	0	0.472592991745674	Inf	Inf	0.00188701449378935	0.161451767950979
"Transcript_153388.0"	0.124460402607924	0	0.248920805215847	Inf	Inf	0.041718905579538	0.554443026792109
"Transcript_153429.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_153475.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_153494.0"	0.286771173307028	0.573542346614055	0	0	-Inf	0.00222332976823305	0.161451767950979
"Transcript_153522.0"	0.288168358941622	0.416746506537	0.159590211346245	0.382943129319492	-1.38479794070272	0.0458158639310247	0.578444056540221
"Transcript_153678.0"	0.478026090793556	0	0.956052181587112	Inf	Inf	0.0148557080015037	0.382166022960545
"Transcript_153738.0"	0.418664780470977	0.837329560941954	0	0	-Inf	0.00607230522645628	0.283513171516747
"Transcript_153739.0"	0.226623826373502	0.453247652747005	0	0	-Inf	0.000645517833047297	0.100876363497368
"Transcript_153749.0"	0.614876917474388	0	1.22975383494878	Inf	Inf	0.01231405792092	0.368838189042873
"Transcript_153874.0"	0.176315829688731	0.352631659377461	0	0	-Inf	0.00222332986479029	0.161451767950979
"Transcript_153925.0"	0.232630839865075	0.412064942614734	0.0531967371154149	0.129097944556647	-2.95346206404504	0.00782775903418969	0.314575828482099
"Transcript_153982.0"	0.215092011770757	0.430184023541515	0	0	-Inf	0.00412621370843007	0.215320019122768
"Transcript_154043.0"	0.18448229186783	0	0.368964583735659	Inf	Inf	0.00887266473525913	0.323154692393743
"Transcript_154049.0"	0.354734600046564	0.709469200093129	0	0	-Inf	4.35070236627181e-05	0.0682180272438673
"Transcript_154052.0"	0.250295164700884	0.0320574235797692	0.468532905821998	14.6154261167039	3.86941998680887	0.0110380429086625	0.365296710953196
"Transcript_154077.0"	0.248606428899056	0.444016120682697	0.0531967371154149	0.119808121006107	-3.06120239261918	0.0394412866871829	0.554443026792109
"Transcript_154091.0"	0.383586152801787	0	0.767172305603575	Inf	Inf	0.0128068941085665	0.368838189042873
"Transcript_154127.0"	0.212935896544751	0.425871793089501	0	0	-Inf	0.000645517837471642	0.100876363497368
"Transcript_154229.0"	0.192344541478615	0.384689082957231	0	0	-Inf	0.0232543921264072	0.425617728026466
"Transcript_154259.0"	0.124460402607924	0	0.248920805215847	Inf	Inf	0.041718905579538	0.554443026792109
"Transcript_154274.0"	0.290301442178507	0	0.580602884357013	Inf	Inf	0.00188701447269758	0.161451767950979
"Transcript_154287.0"	0.351060965256799	0.0320574235797692	0.670064506933829	20.902007463778	4.38556960269385	0.00584088001784233	0.275027190483738
"Transcript_154327.0"	0.296322123920604	0.161715245291351	0.430929002549857	2.66473950414189	1.41399450692392	0.0217301053018257	0.4127804372343
"Transcript_154391.0"	0.1922256208326	0.384451241665201	0	0	-Inf	0.00412621373799496	0.215320019122768
"Transcript_154462.0"	0.236612077173182	0.0320574235797692	0.441166730766594	13.7617650298324	3.78259361118346	0.0217301053170321	0.4127804372343
"Transcript_154512.0"	0.258514762369014	0.161715245291351	0.355314279446677	2.1971600686536	1.13563997756302	0.0423387005106005	0.554443026792109
"Transcript_154541.0"	0.249836370679784	0.400104419273229	0.0995683220863389	0.248855841850485	-2.00661784044305	0.0447101982154039	0.573076782204851
"Transcript_154552.0"	0.289169478062537	0	0.578338956125073	Inf	Inf	0.00457818939801329	0.231086180105405
"Transcript_154565.0"	0.275877167313421	0.551754334626843	0	0	-Inf	0.0189087653249147	0.411952104390899
"Transcript_154591.0"	0.157883923310122	0	0.315767846620244	Inf	Inf	0.0192394870510614	0.411952104390899
"Transcript_154622.0"	0.298190057239935	0.489986640249039	0.10639347423083	0.217135459401004	-2.20333274975126	0.00626705502174684	0.287665133161874
"Transcript_154653.0"	0.192344541478615	0.384689082957231	0	0	-Inf	0.0232543921264072	0.425617728026466
"Transcript_154681.0"	0.179687182685177	0	0.359374365370353	Inf	Inf	0.00887266472370041	0.323154692393743
"Transcript_154706.0"	0.253933939941895	0.50786787988379	0	0	-Inf	0.00222332979207932	0.161451767950979
"Transcript_154712.0"	0.204255508281046	0	0.408511016562092	Inf	Inf	0.00409180241536321	0.215320019122768
"Transcript_154904.0"	0.293578592785191	0.526487786459044	0.0606693991113367	0.115234200434878	-3.11735913613556	0.00148389435560197	0.151496824088827
"Transcript_154918.0"	0.176315829688731	0.352631659377461	0	0	-Inf	0.00222332986479029	0.161451767950979
"Transcript_154949.0"	0.215464501274929	0	0.430929002549857	Inf	Inf	0.00409180240799683	0.215320019122768
"Transcript_154957.0"	0.363086175492201	0.0961722707393076	0.630000080245095	6.55074560891699	2.71165912421758	0.0466379251465243	0.578444056540221
"Transcript_154958.0"	0.518153047740974	0	1.03630609548195	Inf	Inf	0.0460676706984831	0.578444056540221
"Transcript_155113.0"	0.386711495974898	0.161715245291351	0.611707746658446	3.78262263125766	1.91938685485164	0.0104590947817404	0.363282376066101
"Transcript_155159.0"	0.304067645100151	0.0411827101322704	0.566952580068031	13.7667622710379	3.78311739475572	0.0110380427298384	0.365296710953196
"Transcript_155200.0"	0.128229694319077	0.256459388638154	0	0	-Inf	0.0142117441530802	0.368838189042873
"Transcript_155247.0"	0.209374372389414	0	0.418748744778829	Inf	Inf	0.0040918024025232	0.215320019122768
"Transcript_155307.0"	0.369136593571568	0.738273187143137	0	0	-Inf	0.0283624958934596	0.451289433708531
"Transcript_155330.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_155344.0"	0.198568845153002	0.397137690306004	0	0	-Inf	0.0142117437811099	0.368838189042873
"Transcript_155375.0"	0.132991842788537	0	0.265983685577075	Inf	Inf	0.0417189053594828	0.554443026792109
"Transcript_155418.0"	0.539870311484108	0	1.07974062296822	Inf	Inf	0.0168494089804591	0.411952104390899
"Transcript_155453.0"	0.432070896128492	0.0411827101322704	0.822959082124713	19.9831210593362	4.32071002262124	0.0136466596818777	0.368838189042873
"Transcript_155459.0"	0.263633626477382	0.161715245291351	0.365552007663414	2.26046719964358	1.17662098367995	0.0423387000328697	0.554443026792109
"Transcript_155501.0"	0.345186402889136	0.130892887706162	0.55947991807211	4.27433398312726	2.09569964009327	0.035692308287035	0.529797538866541
"Transcript_155588.0"	0.341173473919689	0.0897101775738919	0.592636770265486	6.60612637598835	2.72380456881626	0.0479886342206807	0.578444056540221
"Transcript_155650.0"	0.284698123805599	0	0.569396247611199	Inf	Inf	0.000401325173909967	0.0839944923898915
"Transcript_155688.0"	0.216523279459621	0	0.433046558919241	Inf	Inf	0.00409180240189845	0.215320019122768
"Transcript_155732.0"	0.444278815165642	0	0.888557630331285	Inf	Inf	0.0113710220426769	0.368838189042873
"Transcript_155756.0"	0.199136644172678	0	0.398273288345356	Inf	Inf	0.0392832241720766	0.554443026792109
"Transcript_155801.0"	0.415604653021519	0.778012568927623	0.0531967371154149	0.0683751641554312	-3.87038379823601	0.048216508293341	0.578444056540221
"Transcript_155812.0"	0.335883326601884	0.671766653203769	0	0	-Inf	0.00412621359456505	0.215320019122768
"Transcript_155836.0"	0.232551991249505	0.0320574235797692	0.433046558919241	13.5084642046071	3.7557917569422	0.0217301053947822	0.4127804372343
"Transcript_155879.0"	0.351495952986217	0.702991905972433	0	0	-Inf	0.0319493414260088	0.493879004549451
"Transcript_155934.0"	0.236463176622256	0.472926353244512	0	0	-Inf	0.00765772100404125	0.314575828482099
"Transcript_155938.0"	0.289230223590071	0.370882232482464	0.207578214697678	0.559687675810927	-0.837306114604599	0.0447101976760158	0.573076782204851
"Transcript_155948.0"	0.410184521359495	0	0.820369042718989	Inf	Inf	0.0263323777914468	0.431260462310599
"Transcript_155958.0"	0.354907024334219	0.603420574437608	0.10639347423083	0.17631727975134	-2.50375422380307	0.00434337606307987	0.225049092881173
"Transcript_155981.0"	0.28295995500097	0.516135748958771	0.0497841610431695	0.0964555567863721	-3.37399183571791	0.00782775890265455	0.314575828482099
"Transcript_155997.0"	0.176315829688731	0.352631659377461	0	0	-Inf	0.00222332986479029	0.161451767950979
"Transcript_156017.0"	0.132991842788537	0	0.265983685577075	Inf	Inf	0.0417189053594828	0.554443026792109
"Transcript_156039.0"	0.242533617517372	0.485067235034744	0	0	-Inf	0.0498322051066985	0.583703154839645
"Transcript_156042.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_156144.0"	0.376844116051238	0.0411827101322704	0.712505521970207	17.3010838694633	4.11279051680242	0.00449739133159816	0.228909171310524
"Transcript_156217.0"	0.279713937091374	0.559427874182749	0	0	-Inf	0.000645517818384462	0.100876363497368
"Transcript_156239.0"	0.159590211346245	0	0.31918042269249	Inf	Inf	0.0192394870097197	0.411952104390899
"Transcript_156418.0"	0.278659229545521	0.557318459091042	0	0	-Inf	0.000645517818154743	0.100876363497368
"Transcript_156531.0"	0.219685286537429	0	0.439370573074858	Inf	Inf	0.0192394867693291	0.411952104390899
"Transcript_156582.0"	0.365302803460983	0.730605606921967	0	0	-Inf	0.0144922720503838	0.374790876741656
