"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pvalue"	"padj"
"Transcript_20689.0"	5.75566616366305	11.4506629282148	0.0606693991113367	0.0235252913965657	-5.40964359673476	7.90542838915368e-05	0.999933927310508
"Transcript_207128.0"	1.25791626962842	0.0411827101322704	2.47464982912456	11.8073470332366	3.5616129400671	0.0163655335996251	0.999933927310508
"Transcript_207224.0"	2.63364468673795	0.0411827101322704	5.22610666334363	15.2014818158045	3.92614005698479	0.0127944508506085	0.999933927310508
"Transcript_207356.0"	5.80410365621567	10.8568684339636	0.751338878467768	0.112053928078247	-3.15773487112003	0.0141738541673022	0.999933927310508
"Transcript_207419.0"	4.40024392845431	8.33573763644053	0.464750220468091	0.12402335774358	-3.0113162409898	0.041053611266138	0.999933927310508
"Transcript_207618.0"	2.30669279333302	0.680206565680668	3.93317902098538	4.07452070051608	2.02663036028662	0.042596861865496	0.999933927310508
"Transcript_207634.0"	0.444541308319418	0.889082616638836	0	0.0993188392879964	-3.33178878854226	0.0447558427101519	0.999933927310508
"Transcript_207727.0"	4.07112708201873	0.942824511904098	7.19942965213337	4.96967823410638	2.31315244633755	0.0179699295810596	0.999933927310508
"Transcript_207731.0"	2.41285012687579	4.82570025375158	0	0.0576714836675484	-4.11599805185548	0.0137093270710187	0.999933927310508
"Transcript_208065.0"	2.40570886034638	4.81141772069275	0	0.0756031152238842	-3.72541050790174	0.0320653056394764	0.999933927310508
"Transcript_208347.0"	1.09264911948814	0	2.18529823897628	18.2946049691041	4.19334635914226	0.00487165982710284	0.999933927310508
"Transcript_208470.0"	2.90663070396799	5.66390892480647	0.149352483129508	0.0824434102226428	-3.60045200744075	0.0225463317196551	0.999933927310508
"Transcript_208556.0"	0.749192508544794	0.897607860233538	1.49838501708959	10.7404822476897	3.42498686667725	0.0349746037463446	0.999933927310508
"Transcript_208835.0"	1.04996589965241	1.97859300108216	0.121338798222673	0.110022586454271	-3.18412837094991	0.0157622408181504	0.999933927310508
"Transcript_208877.0"	1.67794130071316	0.0897101775738919	3.26617242385243	12.399105520504	3.63216414229957	0.0114065954129373	0.999933927310508
"Transcript_208916.0"	2.25246886472597	4.50493772945193	0	0.0611159977696069	-4.03230611935581	0.0192911655164787	0.999933927310508
"Transcript_20947.0"	1.28884994402544	2.57769988805089	0	0.0957794982452605	-3.38413931194742	0.0447658228666312	0.999933927310508
"Transcript_209501.0"	122.425799137563	225.230918678962	19.6206795961645	0.109003684876417	-3.19755118866428	0.00216949954353438	0.999933927310508
"Transcript_209502.0"	7.70712657534553	0.994756298987383	14.4194968517037	7.76269038692286	2.95655674715291	0.0271743418004675	0.999933927310508
"Transcript_209607.0"	3.54268620988879	6.87599804738816	17.2855269864376	0.0928905506924601	-3.42832434410853	0.0333596400829326	0.999933927310508
"Transcript_209707.0"	7.75367499611618	12.5117067571958	2.99564323503658	0.246364417942182	-2.02113419017449	0.019516699539281	0.999933927310508
"Transcript_209867.0"	10.9927991278508	21.2118632697244	0.773734985977119	0.0488982923896696	-4.35407210504652	0.000922473618856941	0.999933927310508
"Transcript_210261.0"	23.7388326657062	37.9046949682827	9.57297036312958	0.274749074726822	-1.86381347227254	0.0423884446355572	0.999933927310508
"Transcript_211904.0"	4.66557601972827	8.76337884979659	0.56777318965995	0.100038035976911	-3.32137945606817	0.0360803840799747	0.999933927310508
"Transcript_212161.0"	58.3766976729446	100.614654498026	16.1387408478633	0.174347978842879	-2.51995845535122	0.00213466664352508	0.999933927310508
"Transcript_212436.0"	2.27493006543957	94.4086993980825	0.331295922468954	0.13317172305126	-2.90864031386337	0.0374224950822655	0.999933927310508
"Transcript_212584.0"	2.66815215868627	75.6265890622473	0.0497841610431695	0.0612133038534982	-4.03001095323577	0.011836108754945	0.999933927310508
"Transcript_21313.0"	15.8168995227645	23.2316775141068	8.40212153142227	0.31380312565197	-1.67206837247256	0.0152157426440243	0.999933927310508
"Transcript_213174.0"	4.90306915207517	9.20756367640145	6.29062549909829	0.164684988604146	-2.60221903862917	0.0398699672016671	0.999933927310508
"Transcript_213718.0"	11.5166292233372	23.0332584466744	0	0.020604981405712	-5.60086302806843	0.000695887085167059	0.999933927310508
"Transcript_21381.0"	3.33966196382566	0.505401976565038	6.17392195108629	6.38397541853686	2.67445509648143	0.00313390484747381	0.999933927310508
"Transcript_214950.0"	9.28044343223604	379.278186093944	0.57861676093628	0.101462399042219	-3.30098291689296	0.0473855135752365	0.999933927310508
"Transcript_215409.0"	28.582588217846	47.2751679073504	42.2336246945139	0.233425742087181	-2.09896442530027	0.0215411600286731	0.999933927310508
"Transcript_215685.0"	2.0022089887247	56.1005462947715	0	0.0440925081323484	-4.50332264506911	0.00615591712256797	0.999933927310508
"Transcript_21580.0"	2.5360524629303	0	5.07210492586061	11.7368624498335	3.55297488723332	0.040321159146362	0.999933927310508
"Transcript_216185.0"	26.7549512529623	49.8199135645815	3.68998894134306	0.100544221437794	-3.31409792664639	0.00718009036153717	0.999933927310508
"Transcript_217640.0"	29.7969159438396	9.87493053859265	49.7189013490866	4.39821187596953	2.13691710511325	0.00855829800672074	0.999933927310508
"Transcript_218306.0"	227.551210565711	96.4941151670195	358.608305964402	3.42443866664225	1.77586752114712	0.0206832831297422	0.999933927310508
"Transcript_218361.0"	111.082139289027	176.541005447945	45.6232731301095	0.281879349751055	-1.82685030375799	0.044806847328659	0.999933927310508
"Transcript_21891.0"	3.60723141625185	0.648966008354723	6.56549682414899	6.18023333122006	2.6276613072946	0.00665654710949345	0.999933927310508
"Transcript_219317.0"	25.3106798357382	39.3699379179073	11.2514217535691	0.304820745431864	-1.71396700205224	0.0352596383448098	0.999933927310508
"Transcript_21938.0"	11.3100302263567	0.540294636933811	22.0797658157795	16.2213738337547	4.01982410551598	0.00384106080186293	0.999933927310508
"Transcript_21966.0"	4.48422276700754	15.9442663092917	8.54884277269307	10.5846448032401	3.40390095145987	0.0122222121824795	0.999933927310508
"Transcript_219678.0"	33.4610861088886	55.0144072833183	11.907764934459	0.24341790017326	-2.03849283175912	0.0392784736650877	0.999933927310508
"Transcript_219703.0"	34.3204871060899	57.3825902809043	11.2583839312755	0.221733216449794	-2.17310318747949	0.031642569866293	0.999933927310508
"Transcript_219903.0"	90.3712461694333	26.186584725748	154.555907613119	4.81358879134	2.26711290250343	0.0459139780603784	0.999933927310508
"Transcript_220116.0"	30.5963644594994	47.2083404799225	13.9843884390764	0.309618124951747	-1.69143816599995	0.0269408983217573	0.999933927310508
"Transcript_220264.0"	48.1380915988243	25.5759359389876	70.700247258661	2.46118347759595	1.29935221259126	0.0312275478423735	0.999933927310508
"Transcript_220274.0"	46.4933593480912	72.5366524821126	20.4500662140699	0.295061371429645	-1.76091303516347	0.0347038740537902	0.999933927310508
"Transcript_22037.0"	5.73862746839958	10.2974489548142	1.17980598198493	0.169456197370684	-2.56101569469894	0.0151907088825388	0.999933927310508
"Transcript_220659.0"	61.8015508523049	22.5358164084931	101.067285296117	3.82500689660549	1.93546234903132	0.0418275285995542	0.999933927310508
"Transcript_22068.0"	2.30114549323279	4.21432099281439	0.387969993651179	0.19194859877113	-2.38120806636867	0.0143935573882374	0.999933927310508
"Transcript_22171.0"	6.92046341911242	0.982069850346579	12.8588569878783	7.70435272687335	2.94567375531817	0.00777018673157804	0.999933927310508
"Transcript_221763.0"	17.9639992244369	27.3363043618682	8.59169408700565	0.321169922766285	-1.63859130261645	0.0341313593179845	0.999933927310508
"Transcript_221799.0"	25.9391113499698	52.4506085505786	37.5924120381198	2.62896374511299	1.39449424651801	0.0471704525914505	0.999933927310508
"Transcript_22209.0"	16.7243594821003	25.8406730832444	7.60804588095615	0.321710596524397	-1.6361646385317	0.0390100933001321	0.999933927310508
"Transcript_222263.0"	2.96114135465304	5.76951765010433	6.72427431690012	0.0867579589479578	-3.52686007694776	0.0280530062610059	0.999933927310508
"Transcript_222393.0"	11.485161567693	18.0781789751532	4.89214416023272	0.278776022985948	-1.84282161189768	0.0388708893679837	0.999933927310508
"Transcript_22247.0"	3.72929891911671	1.36131947073934	6.09727836749408	3.64940522207404	1.86766135355831	0.0466539252252493	0.999933927310508
"Transcript_22251.0"	4.11026961966878	8.11414576510674	0.10639347423083	0.062468082285443	-4.00073694864588	0.0119223054013457	0.999933927310508
"Transcript_222889.0"	15.4485933453116	24.7608331144025	6.13635357622074	0.275154268608742	-1.86168738478126	0.0385804248311257	0.999933927310508
"Transcript_223094.0"	16.5098877364514	30.1848054011383	2.83497007176452	0.143139229656667	-2.80450897436136	0.0376367998640033	0.999933927310508
"Transcript_22334.0"	2.7527300716212	23.6573898085367	39.4512184432302	6.40323271323028	2.67880044290454	0.0247275423160386	0.999933927310508
"Transcript_223677.0"	10.1280455885315	1.47637034810996	18.7797208289531	7.68965231937551	2.94291836951971	0.0185560777429752	0.999933927310508
"Transcript_223923.0"	8.6722151677538	14.9379329911519	2.4064973443557	0.173685856098713	-2.52544782021191	0.00816424463353425	0.999933927310508
"Transcript_223931.0"	13.5023775728343	6.66777376393498	20.3369813817337	2.42608502131382	1.27863011009507	0.0425151202475703	0.999933927310508
"Transcript_22395.0"	3.80744407433856	1.5334734101851	6.08141473849201	2.96440956832354	1.56774478683697	0.0472481002526369	0.999933927310508
"Transcript_224129.0"	5.76047824302262	1.07802963006227	10.442926855983	5.99662063064307	2.58414970523622	0.0397757212821272	0.999933927310508
"Transcript_224237.0"	2.90534906395428	5.86650851509777	5.71452585716926	12.6471474514271	3.66074011840363	0.0179041363290101	0.999933927310508
"Transcript_224314.0"	1.44114867376745	0.0320574235797692	2.85023992395513	10.7694074491236	3.4288669674502	0.0257978505484501	0.999933927310508
"Transcript_224769.0"	15.4911843739152	29.7936256313951	1.18874311643532	0.0880617688188418	-3.50534036706996	0.0278825640520778	0.999933927310508
"Transcript_224941.0"	13.5840962478851	27.1681924957702	0	0.0208542384450591	-5.58351556091356	0.000805708826879071	0.999933927310508
"Transcript_225118.0"	22.6819568438086	41.4642898393034	3.89962384831374	0.110836217311999	-3.17349871531721	0.00430696619626094	0.999933927310508
"Transcript_225244.0"	0.6580533731066	1.3161067462132	0	0.0856657896115383	-3.54513700657335	0.0351236420372519	0.999933927310508
"Transcript_225316.0"	5.1964188371348	8.99992891920886	1.39290875506075	0.169353990389725	-2.56188611426938	0.0364012895780772	0.999933927310508
"Transcript_22551.0"	2.72980833767082	5.3989472762303	0.0606693991113367	0.076291822335364	-3.7123277658538	0.0214105879736762	0.999933927310508
"Transcript_226028.0"	2.38253674975407	0.160287117898846	4.6047863816093	11.2080430415923	3.48646249607677	0.00376649446622095	0.999933927310508
"Transcript_22618.0"	4.04023898832452	7.50627819191847	0.574199784730565	0.150855791347991	-2.72875801233282	0.033275068573373	0.999933927310508
"Transcript_226215.0"	0.824648230720796	2.15304426177341	1.64929646144159	9.90150999453565	3.30764855504181	0.0472029464261351	0.999933927310508
"Transcript_226260.0"	1.14785694647483	0	2.29571389294966	18.6693509902242	4.22259987036472	0.00472442615270797	0.999933927310508
"Transcript_226506.0"	3.36461924410477	6.57988600508002	0.149352483129508	0.0768000554023268	-3.70274883809088	0.0202669208285425	0.999933927310508
"Transcript_226508.0"	7.11558764200615	1.85640148674901	12.3747737972633	4.24411907395605	2.08546513339594	0.0431320189584847	0.999933927310508
"Transcript_226542.0"	2.47343408249212	0.700602772828663	4.24626539215558	4.5991534902915	2.20136834644305	0.0349813344623072	0.999933927310508
"Transcript_226697.0"	4.2682267075466	1.06128981025749	7.47516360483572	4.87990115650468	2.28685192597162	0.025300667098685	0.999933927310508
"Transcript_22710.0"	28.1930556609472	48.7188173641789	42.7282479808889	0.171550833049551	-2.54329196325855	0.00855238067147501	0.999933927310508
"Transcript_227154.0"	3.21171343065219	6.42342686130439	2.92582054134782	0.0667137170317362	-3.90587276481075	0.0246429570446132	0.999933927310508
"Transcript_227155.0"	2.20399691416401	0.0641148471595384	4.34387898116848	13.9896931682248	3.80629241553621	0.00964385102587483	0.999933927310508
"Transcript_227264.0"	1.63929837169032	3.22881258233748	0.0497841610431695	0.0698139073310668	-3.84034173157771	0.0145278881540656	0.999933927310508
"Transcript_227285.0"	2.15182809496139	4.30365618992277	0	0.0865761756774954	-3.52988611586997	0.0429189874505999	0.999933927310508
"Transcript_227338.0"	4.27952217136468	8.55904434272936	0	0.0506660970816879	-4.30283549053261	0.0127699996138519	0.999933927310508
"Transcript_228415.0"	1.8060592127255	0.093337033950304	3.5187813915007	9.44738808532155	3.23991552328064	0.0342235974965766	0.999933927310508
"Transcript_228500.0"	0.928836381646501	0.0320574235797692	1.82561533971323	8.76003691350549	3.1309369491437	0.0477051908855321	0.999933927310508
"Transcript_228538.0"	0.646277516500221	1.29255503300044	0	0.0897556426334882	-3.47785355063336	0.0400064123285485	0.999933927310508
"Transcript_228598.0"	2.107302176931	0.348832759599131	3.86577159426287	5.83022156394532	2.54355071072102	0.0289629090254782	0.999933927310508
"Transcript_228799.0"	0.649291049203748	1.2985820984075	0	0.0862444231309451	-3.53542501973807	0.0355851784322227	0.999933927310508
"Transcript_228801.0"	0.519527080942353	1.03905416188471	8.40508446423556	0.0880239016625263	-3.50596086911673	0.0339911239764232	0.999933927310508
"Transcript_228873.0"	1.19041928328097	0	2.38083856656193	11.6819793163523	3.54621283040319	0.0326967486476241	0.999933927310508
"Transcript_229221.0"	4.20438239913875	8.40876479827749	0	0.0362252944510394	-4.78685877324779	0.00414461082210124	0.999933927310508
"Transcript_229254.0"	1.87754987680125	0.148326594557341	3.60677315904516	9.48443762965359	3.24556223299754	0.0154486778042031	0.999933927310508
"Transcript_229407.0"	2.28216072994957	4.56432145989913	0	0.0802484554289577	-3.63938256534574	0.0365234930152148	0.999933927310508
"Transcript_229584.0"	0.459880389548303	0.919760779096606	0	0.0897995446458132	-3.47714806038617	0.0340820064414111	0.999933927310508
"Transcript_229620.0"	1.21163822685108	0.0732401337120397	2.35003631999012	8.36101095890825	3.06367739412714	0.030120911397412	0.999933927310508
"Transcript_229829.0"	1.58943711981917	0.0521543238180335	3.12671991582031	17.0861857671212	4.09475846796818	0.00191055298602056	0.999933927310508
"Transcript_229835.0"	2.22038666475116	4.44077332950232	0	0.0831680757451629	-3.58782633691968	0.0394655236356634	0.999933927310508
"Transcript_230517.0"	1.20841674225071	0.0641148471595384	2.35271863734189	8.43458201580131	3.07631657607987	0.0283680690363323	0.999933927310508
"Transcript_231112.0"	0.999517565138196	0	1.99903513027639	12.3008942413848	3.62069129424993	0.0235661829754959	0.999933927310508
"Transcript_231167.0"	1.88586935683968	0.175702454214845	3.59603625946452	7.19815606931076	2.84762738289333	0.0426630532738267	0.999933927310508
"Transcript_231628.0"	4.67769001629721	8.93761923631707	0.417760796277347	0.105100206768659	-3.25016258730158	0.0263171032914663	0.999933927310508
"Transcript_231661.0"	0.813500728953115	1.57721729686306	0.0497841610431695	0.0947428156484878	-3.39983964196616	0.0202210132808246	0.999933927310508
"Transcript_23168.0"	3.47198415384069	6.94396830768138	0	0.0300274828513771	-5.05757264828097	0.00174435476297905	0.999933927310508
"Transcript_231970.0"	2.14299756944722	3.91638304530736	0.36961209358709	0.159221147873202	-2.65089612643339	0.0495641121406587	0.999933927310508
"Transcript_232117.0"	3.71037440953814	6.94231862368759	0.478430195388683	0.142479260557132	-2.811176160655	0.025943812802313	0.999933927310508
"Transcript_232233.0"	1.25144255850849	0.90601962290995	2.50288511701698	9.93215688993424	3.3121070507357	0.0495979236563914	0.999933927310508
"Transcript_232365.0"	3.50104934373802	7.00209868747603	0	0.0440938181891729	-4.50327978099794	0.00702352713467249	0.999933927310508
"Transcript_232428.0"	1.36755840848014	2.73511681696027	0	0.0803555597791741	-3.63745834274618	0.036318420375937	0.999933927310508
"Transcript_232488.0"	4.95267562846064	1.05389195800723	8.85145929891406	5.49512163353288	2.4581514153242	0.0442805859737433	0.999933927310508
"Transcript_232906.0"	2.94188156425409	5.77330956835368	0.110453560154506	0.083798828455452	-3.57692611522151	0.0202224572412961	0.999933927310508
"Transcript_233202.0"	2.69398783127227	5.38797566254454	0	0.0680814397077813	-3.87659464397713	0.025401346355445	0.999933927310508
"Transcript_23331.0"	2.07512426153634	3.81612277638834	2.15420772002443	0.137521843992163	-2.86226730013245	0.0238083813834073	0.999933927310508
"Transcript_233448.0"	7.04040044399352	13.4956367797175	0.585164108269564	0.109775784752304	-3.1873682470163	0.0426201377367937	0.999933927310508
"Transcript_233483.0"	1.57731710121998	0	3.15463420243996	13.4993943164652	3.75482277355349	0.02251666541568	0.999933927310508
"Transcript_233740.0"	2.80668216832655	0.186674067900608	5.4266902687525	12.3244489975635	3.62345124280882	0.00330076186446601	0.999933927310508
"Transcript_233766.0"	4.33650715567777	7.56171831566056	1.11129599569499	0.191252007354683	-2.3864532046745	0.0366357827750695	0.999933927310508
"Transcript_233831.0"	1.04985291863739	2.09970583727478	0	0.0467784007740639	-4.41801364904986	0.0047612914915488	0.999933927310508
"Transcript_233990.0"	1.77094193149346	3.37482098964476	0.167062873342167	0.134213230759052	-2.89740119525989	0.0446812979755139	0.999933927310508
"Transcript_23422.0"	14.7924553277801	4.10306162958103	25.4818490259792	4.61538107260309	2.20644977005044	0.0412314039223682	0.999933927310508
"Transcript_234259.0"	2.42767336080354	0.443769964343858	4.41157675726322	6.58683648416982	2.71958573618669	0.0176827677993157	0.999933927310508
"Transcript_234278.0"	0.545669064441189	0	1.09133812888238	10.3735658498481	3.37483999189358	0.0327312871105	0.999933927310508
"Transcript_234648.0"	2.56007646996726	4.9107785675451	0.209374372389414	0.0993592027659812	-3.33120259200316	0.0266141743774461	0.999933927310508
"Transcript_23473.0"	1.03590789052568	0	2.07181578105135	11.7612641034094	3.55597122459478	0.0309872023329458	0.999933927310508
"Transcript_234820.0"	1.9729131165408	0.168423494795606	3.77740273828599	8.77013081816026	3.13259836254498	0.025561133854716	0.999933927310508
"Transcript_234938.0"	4.31921541255197	8.43588160485902	0.202549220244923	0.098180682119463	-3.34841699977734	0.0346974145278079	0.999933927310508
"Transcript_235180.0"	0.881105422503231	0	1.76221084500646	18.4597038363464	4.20630750175719	0.00399454532500606	0.999933927310508
"Transcript_23552.0"	61.8282576237995	12.2009155968352	111.455599650764	7.46861698646519	2.9008411143003	0.0118418660449339	0.999933927310508
"Transcript_235657.0"	28.0789530753433	6.96997426221201	49.1879318884746	5.14732262949235	2.36382221218913	0.0447649670528826	0.999933927310508
"Transcript_236046.0"	2.13279937325009	0.161715245291351	4.10388350120883	11.7241458139313	3.55141091102706	0.0100624277795455	0.999933927310508
"Transcript_236069.0"	0.861088241537847	30.8348373633312	1.72217648307569	11.4039964088973	3.51146758497327	0.0293459056122145	0.999933927310508
"Transcript_236392.0"	1.00061189228614	0.0411827101322704	1.96004107444001	8.41363738123138	3.07272964083399	0.0418599570435511	0.999933927310508
"Transcript_236705.0"	0.594038313376669	0	1.18807662675334	10.7822265906511	3.43058322841279	0.0302294652302157	0.999933927310508
"Transcript_236742.0"	1.21691172427283	0.0961722707393076	2.33765117780635	7.73615955387143	2.95161754988266	0.0442196179576093	0.999933927310508
"Transcript_236831.0"	4.83920985276491	1.03244364492146	8.64597606060835	4.81239839212335	2.26675608028404	0.0142819981997686	0.999933927310508
"Transcript_237329.0"	1.48476947313753	0.0411827101322704	2.92835623614278	14.4040959219564	3.84840720697543	0.00508584856385206	0.999933927310508
"Transcript_237725.0"	0.684444683195761	1.36888936639152	0	0.0663053577866757	-3.91473073814029	0.0144901325556401	0.999933927310508
"Transcript_237735.0"	2.50662912191207	0.387154986275983	4.62610325754815	6.38008648530154	2.67357598058418	0.0234531012853773	0.999933927310508
"Transcript_237891.0"	5.71972506908807	10.4049183219075	1.03453181626863	0.153206283485932	-2.70645262681447	0.0416724954446219	0.999933927310508
"Transcript_237899.0"	4.3028172710416	8.6056345420832	0	0.0327580548337823	-4.93200649717225	0.00267600053880913	0.999933927310508
"Transcript_237931.0"	2.5816676544496	5.1633353088992	0	0.0357085086758819	-4.80758830706433	0.00304442678277229	0.999933927310508
"Transcript_23811.0"	0.820784279874512	1.58837182263361	4.46852591769485	0.102550044909929	-3.28559997126738	0.0299806127196287	0.999933927310508
"Transcript_238161.0"	1.32005252703752	0.0897101775738919	2.55039487650115	8.69447471233392	3.12009886792254	0.0360910423203818	0.999933927310508
"Transcript_238652.0"	1.50722453674404	3.01444907348809	0	0.0728905481554697	-3.77812443987688	0.0287928602168556	0.999933927310508
"Transcript_238729.0"	0.859796877710153	1.71959375542031	0	0.0806542280363906	-3.63210602580174	0.0317985962641857	0.999933927310508
"Transcript_239044.0"	18.3562190056367	8.90304233032737	27.809395680946	3.09859680824318	1.63161504256823	0.0420955761983605	0.999933927310508
"Transcript_239394.0"	14.5032684151313	25.4022423529558	3.60429447730686	0.173474152893247	-2.52720737312477	0.0462875408357953	0.999933927310508
"Transcript_239588.0"	16.4277971088445	27.3624702463505	5.49312397133854	0.213532247123639	-2.22747413627203	0.0106695660007823	0.999933927310508
"Transcript_239746.0"	2.16635945424005	4.27952217136468	0.0531967371154149	0.0927660681739425	-3.43025899464942	0.0428875514438057	0.999933927310508
"Transcript_239760.0"	0.375701541095556	0.751403082191113	0	0.102818864975924	-3.2818231036021	0.0467303135202734	0.999933927310508
"Transcript_239800.0"	2.2917514388042	0.292829042669937	4.29067383493847	7.41229162458208	2.88991964297633	0.0240342604521676	0.999933927310508
"Transcript_239894.0"	1.56894164991275	3.1378832998255	0	0.0857735036700874	-3.54332413677465	0.042344307450825	0.999933927310508
"Transcript_240057.0"	1.60277571670367	0.262749438401651	2.94280199500569	5.79688260440194	2.53527726916218	0.0455605752248087	0.999933927310508
"Transcript_240617.0"	8.27686103807828	16.3013886948685	0.252333381288093	0.0541931198212501	-4.20574648634728	0.00461493697842443	0.999933927310508
"Transcript_2410.0"	3.38992516258851	6.14926708883362	0.630583236343399	0.155325779341388	-2.68663080192029	0.0129037913830725	0.999933927310508
"Transcript_241254.0"	1.49662620513007	2.99325241026013	0	0.0730368146913479	-3.77523234243183	0.0288501746472904	0.999933927310508
"Transcript_24145.0"	3.69640772561879	7.39281545123757	0	0.0394545915543159	-4.66366298517153	0.00526133905951359	0.999933927310508
"Transcript_24157.0"	2.72426638151592	5.38786336392049	0.0606693991113367	0.0412303161505139	-4.60015066604499	0.0007275824426467	0.999933927310508
"Transcript_24164.0"	0.89045363338054	0	1.78090726676108	10.9774913858393	3.45647649725327	0.0360256854960047	0.999933927310508
"Transcript_241670.0"	1.0976609662968	2.14553777155042	0.0497841610431695	0.0871235357649636	-3.52079368513372	0.0235034520580016	0.999933927310508
"Transcript_241919.0"	2.3027520850157	4.6055041700314	0	0.0793830595613661	-3.65502502238599	0.0356734339489889	0.999933927310508
"Transcript_242134.0"	0.988551977400617	0	1.97710395480123	12.666296140041	3.66292281024264	0.0208507102655402	0.999933927310508
"Transcript_24223.0"	7.80718414984753	1.57403491706956	14.0403333826255	5.45467058603977	2.44749207313242	0.0177312417304925	0.999933927310508
"Transcript_242260.0"	1.75115297010555	0.128229694319077	3.37407624589203	10.202661381433	3.35087362561096	0.00812754321007697	0.999933927310508
"Transcript_242306.0"	1.32183451485166	0.093337033950304	2.55033199575301	7.94118699614909	2.98935466800638	0.0493985390017204	0.999933927310508
"Transcript_242386.0"	1.62497720902896	3.24995441805792	0	0.0901690130376671	-3.47122445937052	0.0469755578234476	0.999933927310508
"Transcript_242396.0"	7.43274998202018	0.134519744082574	14.7309802199578	22.2578295891013	4.4762410139957	0.00337438865174693	0.999933927310508
"Transcript_242600.0"	2.46440721668447	4.8292461112826	0.0995683220863389	0.110554547531462	-3.17716972494667	0.0467910887332923	0.999933927310508
"Transcript_242813.0"	4.18641104992254	7.96990678220205	0.402915317643023	0.131773637383157	-2.92386632105727	0.0405682570181923	0.999933927310508
"Transcript_242862.0"	1.63763314934387	0.134519744082574	3.14074655460517	9.27679928604816	3.21362712748068	0.0168822964812747	0.999933927310508
"Transcript_242928.0"	3.13315708281166	5.9879895229364	7.23219483505914	0.121574218288386	-3.04009077968414	0.0131298773544215	0.999933927310508
"Transcript_243127.0"	2.1636753031224	0	4.3273506062448	10.8647941672543	3.44158893791145	0.0472791021238166	0.999933927310508
"Transcript_243175.0"	1.03450079203519	1.82697109323502	0.242030490835354	0.18047641064616	-2.47011781438331	0.0321131704363867	0.999933927310508
"Transcript_243364.0"	6.04643549399968	11.9435185048699	0.149352483129508	0.0610664675660365	-4.03347579591755	0.0134271518327369	0.999933927310508
"Transcript_243373.0"	0.496765236441692	0	0.993530472883384	11.0097258862484	3.46070664485476	0.0242086173426813	0.999933927310508
"Transcript_243380.0"	0.883764544911474	1.76752908982295	0	0.0744498094805199	-3.74758803286608	0.0256972335946308	0.999933927310508
"Transcript_243406.0"	2.32334344008184	4.64668688016367	0	0.0785612298037606	-3.67003867588205	0.0348750672045391	0.999933927310508
"Transcript_243415.0"	2.89533873865737	5.79067747731474	0	0.0478163428457762	-4.38635239765966	0.00853122520493207	0.999933927310508
"Transcript_24353.0"	1.54583311398414	0.179420355147784	2.9122458728205	7.56117345241774	2.9186101501355	0.0409861926034887	0.999933927310508
"Transcript_243536.0"	1.45763579405945	0.0320574235797692	2.88321416453914	15.7677980639072	3.97890930009619	0.00513515391873532	0.999933927310508
"Transcript_243573.0"	5.77376873016646	10.9583132661397	0.589224194193241	0.121291586756944	-3.04344861174126	0.0172931999281878	0.999933927310508
"Transcript_243575.0"	0.608325904751659	1.21665180950332	0	0.0702526693217694	-3.83130314673132	0.0170926452331235	0.999933927310508
"Transcript_243644.0"	1.41523937509913	2.83047875019826	0	0.0753086027517448	-3.73104151161896	0.0309832118205262	0.999933927310508
"Transcript_24377.0"	6.13724679645795	2.36972312051679	9.9047704723991	3.05170661906831	1.60961627293262	0.0438580998842447	0.999933927310508
"Transcript_243813.0"	1.82678346086095	0.0823654202645409	3.57120150145735	13.4618734939578	3.75080729921545	0.00519724781583331	0.999933927310508
"Transcript_243971.0"	2.40420106272751	4.80840212545502	0	0.0589421574592582	-4.08455632139276	0.0147146933095085	0.999933927310508
"Transcript_244073.0"	1.38655989139679	0.0521543238180335	2.72096545897555	12.2000378654092	3.608813720393	0.0136643916132606	0.999933927310508
"Transcript_244077.0"	1.32508756846374	0	2.65017513692748	12.268562293528	3.61689428981118	0.0289233890286657	0.999933927310508
"Transcript_244105.0"	1.31626384027372	0	2.63252768054744	11.4325361620177	3.51507357739818	0.0357406553689286	0.999933927310508
"Transcript_244117.0"	2.48051228491975	4.90782783272409	1.11713147942371	0.0804300382500259	-3.63612178363202	0.021352918882072	0.999933927310508
"Transcript_244161.0"	5.18196904472944	0.0823654202645409	10.2815726691943	13.6468240222114	3.77049333170745	0.0254874116511563	0.999933927310508
"Transcript_244179.0"	1.25435649820209	2.45892883536102	0.0497841610431695	0.119806668103754	-3.06121988815882	0.0454823281826434	0.999933927310508
"Transcript_244651.0"	1.71221084149245	3.32485336089856	0.0995683220863389	0.0929340281597665	-3.4276492479721	0.0283222650679386	0.999933927310508
"Transcript_244736.0"	1.45653192411966	2.86327968719615	0.0497841610431695	0.100056513602601	-3.3211130062415	0.037769147582472	0.999933927310508
"Transcript_244884.0"	0.552874736460806	1.10574947292161	0	0.0953462038873293	-3.39068068953713	0.0448280057470997	0.999933927310508
"Transcript_244965.0"	0.841419940213828	1.56150108220498	0.121338798222673	0.142937494572641	-2.80654368902977	0.0423523652200569	0.999933927310508
"Transcript_245028.0"	2.73609297023687	5.47218594047374	0	0.0463456030148904	-4.43142371844322	0.0078591419887744	0.999933927310508
"Transcript_245196.0"	0.695197082225327	0	1.39039416445065	15.0642227483602	3.91305433263793	0.00839037501758874	0.999933927310508
